GeneID,baseMean,Log2FoldChange,lfcSE ,stat ,pvalue ,padj,comparison
Csec_G05718,5.057606279,1.021453935,2.164309584,0.471953709,0.636959831,0.78572664,Target vs Sham
Csec_G05719,5.988466469,-2.706621964,1.726662601,-1.567545369,0.11698727,0.299634456,Target vs Sham
Csec_G05720,785.6779581,0.998660142,0.517021615,1.931563619,0.05341339,0.189850261,Target vs Sham
Csec_G05721,79.20103594,-1.352643537,0.902351554,-1.499020567,0.133868297,0.32275508,Target vs Sham
Csec_G05723,190.3011048,-0.935379247,0.647110089,-1.445471586,0.148325468,0.341188831,Target vs Sham
Csec_G05725,3.48454723,-0.693160788,1.658108033,-0.4180432,0.675915532,0.810631056,Target vs Sham
Csec_G05726,355.4439123,0.50757954,0.374981821,1.353611061,0.175860496,0.377077076,Target vs Sham
Csec_G05728,899.2450719,-0.937278766,0.349139926,-2.684536191,0.007263052,0.057680629,Target vs Sham
Csec_G05730,283.4768567,-0.757755856,0.588545808,-1.287505316,0.197918218,0.403650207,Target vs Sham
Csec_G05732,835.8751123,0.551277708,0.433066647,1.272962745,0.203031262,0.409727231,Target vs Sham
Csec_G05733,615.3584063,1.168327198,0.477858586,2.444922479,0.014488328,0.088069341,Target vs Sham
Csec_G05735,178.6200579,-1.367813064,0.513212195,-2.66519985,0.007694258,0.059584107,Target vs Sham
Csec_G05736,1082.97898,0.108531746,0.202780715,0.535217294,0.592499609,0.753455885,Target vs Sham
Csec_G05737,931.2874364,-0.443267388,0.265061358,-1.672319912,0.094461255,0.263498293,Target vs Sham
Csec_G05738,534.822661,-0.898913041,0.35800195,-2.510916608,0.012041814,0.07778342,Target vs Sham
Csec_G05739,5368.884365,0.754803439,0.455944565,1.655471953,0.097828801,0.269777751,Target vs Sham
Csec_G05741,263.1801746,-0.118959951,0.580591045,-0.204894568,0.837654499,0.913128723,Target vs Sham
Csec_G05742,289.3741911,-0.221780311,0.62287433,-0.356059482,0.72179602,0.842158383,Target vs Sham
Csec_G05743,422.4973843,0.150788147,0.203930384,0.739409912,0.459658125,0.65579632,Target vs Sham
Csec_G05744,24.09576967,-0.066521928,1.019888351,-0.065224716,0.947995083,0.972139417,Target vs Sham
Csec_G05745,757.6858582,0.152437873,0.254651495,0.598613699,0.549430519,0.724054826,Target vs Sham
Csec_G05749,7.263617342,-3.754396511,1.457882903,-2.575238727,0.010017092,0.069587212,Target vs Sham
Csec_G05750,146.0000343,0.918493489,0.536416611,1.712276372,0.086845749,0.251324813,Target vs Sham
Csec_G05751,296.9653054,0.179109263,0.501623936,0.357058845,0.721047753,0.841704108,Target vs Sham
Csec_G05752,14.58305052,-2.805005483,1.39618669,-2.009047575,0.044532089,0.172534286,Target vs Sham
Csec_G05753,902.7140765,-1.22577372,0.602865032,-2.033247336,0.042027541,0.167175625,Target vs Sham
Csec_G05756,363.1748525,0.987991558,0.580778157,1.701151371,0.088914567,0.254954739,Target vs Sham
Csec_G05758,1027.632584,0.1356124,0.279700085,0.484849335,0.627783224,0.778793593,Target vs Sham
Csec_G05760,132.3072406,-1.03732967,0.642668942,-1.614096467,0.106506504,0.282857781,Target vs Sham
Csec_G05762,3.571407121,-1.400879008,1.154327637,-1.213588727,0.224904814,0.434725457,Target vs Sham
Csec_G05763,60.21743926,-0.323473997,0.896156145,-0.360957183,0.718131455,0.840152953,Target vs Sham
Csec_G05767,860.224354,0.647559522,0.245081826,2.642217632,0.008236511,0.06183309,Target vs Sham
Csec_G05768,312.7485751,-0.215003151,0.364626761,-0.589652694,0.555423517,0.728258528,Target vs Sham
Csec_G05769,296.3850975,-0.186611911,0.651896899,-0.286259854,0.774679104,0.874867581,Target vs Sham
Csec_G05772,830.437948,-0.649334778,0.353944107,-1.834568692,0.066569621,0.21561945,Target vs Sham
Csec_G05773,223.4586493,0.836013528,0.644973855,1.296197546,0.194907435,0.400497358,Target vs Sham
Csec_G05774,39.24502842,-1.013486322,0.954623083,-1.061661236,0.288389503,0.501633505,Target vs Sham
Csec_G05775,269.0712648,1.748113797,0.633903101,2.757698763,0.005820981,0.04989071,Target vs Sham
Csec_G05776,11.31604114,-3.120893786,1.435741196,-2.173716123,0.029726461,0.136599907,Target vs Sham
Csec_G05777,5.332804249,2.830818775,1.764957542,1.603901911,0.108735675,0.286288505,Target vs Sham
Csec_G05778,421.2043507,0.150789642,0.343357514,0.439162203,0.66054401,0.800244978,Target vs Sham
Csec_G05779,582.6753007,0.153756905,0.25217965,0.609711786,0.542052746,0.718947621,Target vs Sham
Csec_G05780,31.57925424,1.813984607,1.186511237,1.528838962,0.126304371,0.312766617,Target vs Sham
Csec_G05781,174.6003179,0.631892373,0.517222875,1.221702292,0.221820229,0.431644586,Target vs Sham
Csec_G05782,68.00512251,-0.223671218,0.678502413,-0.329654271,0.74166121,0.854011878,Target vs Sham
Csec_G05783,1217.652848,0.302327503,0.178881565,1.690098711,0.091009072,0.257889928,Target vs Sham
Csec_G05784,948.3271021,-0.804041281,0.495869222,-1.621478498,0.104915058,0.280775027,Target vs Sham
Csec_G05787,225.1403889,-0.510597129,0.815963264,-0.625759947,0.531472407,0.712003581,Target vs Sham
Csec_G05788,104.9928276,-0.204989984,0.943647725,-0.217231472,0.828027959,0.907468532,Target vs Sham
Csec_G05789,192.3051994,-1.435252734,0.863617031,-1.661908788,0.096531064,0.267425218,Target vs Sham
Csec_G05791,110.8168079,0.920728737,0.65980093,1.395464442,0.16287583,0.360150299,Target vs Sham
Csec_G05792,566.5220443,0.471477312,0.523574455,0.900497165,0.367855734,0.577370822,Target vs Sham
Csec_G05793,248.5291451,-1.645888926,0.645283471,-2.550644793,0.010752385,0.072936818,Target vs Sham
Csec_G05794,200.2677006,0.078454181,0.434662105,0.180494643,0.85676426,0.923349863,Target vs Sham
Csec_G05796,146.1183976,-0.928333081,0.680652277,-1.363887424,0.172603,0.372900926,Target vs Sham
Csec_G05798,349.8319728,-0.297538323,0.330123037,-0.901295243,0.367431362,0.577141936,Target vs Sham
Csec_G05799,380.0437251,-0.014491377,0.496805487,-0.029169116,0.976729712,0.987055884,Target vs Sham
Csec_G05800,11.67376497,2.033929488,1.14807106,1.771605921,0.076459996,0.233748064,Target vs Sham
Csec_G05801,277.744549,-1.53179585,0.828807871,-1.848191725,0.064574612,0.212064855,Target vs Sham
Csec_G05802,676.4804571,0.288591201,0.40151573,0.718754407,0.472292254,0.665696038,Target vs Sham
Csec_G05804,1276.505495,0.090194194,0.521192022,0.173053674,0.862609238,0.925983102,Target vs Sham
Csec_G05805,170.900289,0.70722252,0.387591004,1.824661857,0.068052073,0.218108586,Target vs Sham
Csec_G05806,333.2358858,-0.733411273,0.523932262,-1.399820789,0.161566991,0.358776708,Target vs Sham
Csec_G05808,928.8600534,-0.032077003,0.223631446,-0.143436909,0.885945135,0.939982694,Target vs Sham
Csec_G05810,139.2085802,-0.269561377,0.658004229,-0.409665113,0.682051625,0.814636632,Target vs Sham
Csec_G05811,1080.626845,-0.329311526,0.276589793,-1.190613446,0.233805371,0.444468021,Target vs Sham
Csec_G05814,36.65611665,-0.87014237,0.853639174,-1.019332754,0.308045019,0.520060175,Target vs Sham
Csec_G05815,322.9551749,0.249906564,0.566393982,0.441223905,0.659050909,0.799370174,Target vs Sham
Csec_G05816,97.53116009,0.890270865,0.706436319,1.26022805,0.207587107,0.415240535,Target vs Sham
Csec_G05819,57.74283553,-2.739669688,0.822681109,-3.330172117,0.000867923,0.014010481,Target vs Sham
Csec_G05820,214.2236976,-2.004994898,0.469478587,-4.270684445,1.95E-05,0.001016319,Target vs Sham
Csec_G05821,332.6503073,2.836551279,0.790179075,3.589757523,0.000330986,0.007401077,Target vs Sham
Csec_G05822,406.0432851,-2.320237976,1.194496116,-1.942440788,0.052083762,0.187195523,Target vs Sham
Csec_G05823,283.524402,0.297427501,0.61682012,0.482194875,0.629667517,0.780095755,Target vs Sham
Csec_G05824,24.4490688,-0.34762398,1.249475852,-0.278215845,0.780846672,0.879295146,Target vs Sham
Csec_G05825,317.8278618,-1.141353653,0.564372278,-2.022341806,0.043141052,0.169664654,Target vs Sham
Csec_G05826,1492.344002,-1.410050529,0.888390572,-1.587196638,0.112468116,0.292082847,Target vs Sham
Csec_G05827,1072.861308,-2.76929789,1.149682224,-2.408750724,0.016007227,0.093752338,Target vs Sham
Csec_G05828,480.0725194,-2.244729213,1.057152866,-2.123372394,0.033722659,0.146572416,Target vs Sham
Csec_G05830,42.60682403,-2.287723129,0.714780419,-3.20059569,0.001371438,0.018996847,Target vs Sham
Csec_G05831,81.87564224,-0.246983714,0.409368231,-0.603328973,0.546289863,0.722081318,Target vs Sham
Csec_G05832,11.22882877,1.793804554,2.573697896,0.696975569,0.485818084,0.67616028,Target vs Sham
Csec_G05834,5.335026557,-1.65926948,1.981875395,-0.837221898,0.402467851,0.60733941,Target vs Sham
Csec_G05835,97.79539982,-1.980982359,0.933942904,-2.121095786,0.033913742,0.147147569,Target vs Sham
Csec_G05837,7.410998433,-0.946852255,1.251976246,-0.756286118,0.449477669,0.648839166,Target vs Sham
Csec_G05838,12.85199965,0.154728012,1.183627447,0.130723575,0.895993982,0.944413859,Target vs Sham
Csec_G05839,93.44716444,0.749465311,0.457273854,1.638985708,0.101216236,0.275385579,Target vs Sham
Csec_G05840,1097.801659,-2.061732272,1.050475112,-1.962666463,0.049684942,0.182557174,Target vs Sham
Csec_G05841,10.4621247,-2.896245549,1.124939258,-2.574579497,0.010036202,0.069587212,Target vs Sham
Csec_G05843,104.1026186,-0.414247706,0.75986232,-0.545161531,0.585642426,0.748460345,Target vs Sham
Csec_G05844,36.61959577,0.590862268,1.214166873,0.486640083,0.626513413,0.77806218,Target vs Sham
Csec_G05847,19.62935235,-0.610379661,1.126341472,-0.54191351,0.587878089,0.749787068,Target vs Sham
Csec_G05851,13.58237306,5.742377126,1.686717935,3.404467937,0.000662931,0.011691859,Target vs Sham
Csec_G05853,12.48641897,1.097826009,1.483444213,0.740052103,0.45926838,0.655731827,Target vs Sham
Csec_G05854,41.64024036,1.459567068,1.411891131,1.033767431,0.301244901,0.513222945,Target vs Sham
Csec_G05855,808.3557689,0.063712893,0.297328317,0.214284645,0.830325092,0.908698724,Target vs Sham
Csec_G05858,113.8540992,-0.662445938,0.825170479,-0.802798882,0.422090988,0.624675401,Target vs Sham
Csec_G05859,151.3953318,-0.983787867,0.478576074,-2.055656187,0.039815668,0.161716443,Target vs Sham
Csec_G05861,351.7438654,-1.617104718,0.692305782,-2.335824371,0.019500397,0.105635166,Target vs Sham
Csec_G05862,1250.013853,0.070298191,0.271777393,0.25866092,0.795896875,0.888411511,Target vs Sham
Csec_G05863,1069.005691,0.070360313,0.283174722,0.248469613,0.803771079,0.894452144,Target vs Sham
Csec_G05864,759.8024703,-0.819028103,0.509804529,-1.606553211,0.108152413,0.285523636,Target vs Sham
Csec_G05867,91.07186221,-2.20164818,0.877835637,-2.50804147,0.012140242,0.07795903,Target vs Sham
Csec_G05868,47.10677453,-2.385458672,0.895019753,-2.66525813,0.007692925,0.059584107,Target vs Sham
Csec_G05870,12.38542253,3.011456247,1.187466322,2.536035078,0.01121155,0.074703785,Target vs Sham
Csec_G05871,562.2330761,0.540620871,0.41958056,1.288479311,0.197579166,0.403405563,Target vs Sham
Csec_G05872,40.32097491,0.790863384,0.716304108,1.104088857,0.269554594,0.482044102,Target vs Sham
Csec_G05873,56.42456653,-1.938170284,0.552253807,-3.509564369,0.000448841,0.009141237,Target vs Sham
Csec_G05874,70.83114504,0.233868638,0.958200469,0.244070678,0.807176082,0.896528197,Target vs Sham
Csec_G05875,445.6533631,-0.726018403,0.732381319,-0.991312018,0.321533246,0.53313151,Target vs Sham
Csec_G05878,851.3663454,0.371772484,0.34094538,1.090416548,0.275529696,0.48814132,Target vs Sham
Csec_G05879,1141.276932,0.804083297,0.301372024,2.66807544,0.007628713,0.059481158,Target vs Sham
Csec_G05880,46.62159667,0.92266546,0.670581874,1.375917686,0.168847119,0.36816728,Target vs Sham
Csec_G05881,480.0699044,-0.567494892,0.324777451,-1.747334645,0.080579307,0.241478821,Target vs Sham
Csec_G05882,1011.558449,-0.274129201,0.168850095,-1.623506349,0.104481207,0.280338108,Target vs Sham
Csec_G05883,199.8460376,-1.3353471,0.380194877,-3.5122701,0.000444296,0.009120454,Target vs Sham
Csec_G05884,526.5535596,-0.905778089,0.475098844,-1.906504509,0.056584781,0.196275521,Target vs Sham
Csec_G05886,1400.790106,0.229466952,0.373172452,0.614908606,0.538615079,0.716882624,Target vs Sham
Csec_G05888,1321.643743,0.365669299,0.23451763,1.559240122,0.118939558,0.302100747,Target vs Sham
Csec_G05890,99.15632964,1.792888598,1.297426762,1.381880389,0.16700843,0.365723966,Target vs Sham
Csec_G05891,15.9648795,1.745745686,1.650705964,1.057575198,0.290249155,0.503393341,Target vs Sham
Csec_G05892,186.8465559,0.20854731,0.448677085,0.464804904,0.642071175,0.789166998,Target vs Sham
Csec_G05894,722.4575518,1.632846448,0.407435524,4.007619249,6.13E-05,0.002265555,Target vs Sham
Csec_G05896,894.1086157,0.99501544,0.379476213,2.622075918,0.008739596,0.063886294,Target vs Sham
Csec_G05897,1890.844241,1.408781547,0.435052389,3.23818828,0.001202914,0.017535377,Target vs Sham
Csec_G05899,102.5763363,1.721127531,0.499818039,3.443508229,0.000574219,0.010731898,Target vs Sham
Csec_G05900,72.17701569,-0.313056166,0.481905781,-0.649621105,0.515936997,0.700559865,Target vs Sham
Csec_G05901,54.76801473,-2.843798239,0.76762919,-3.704650992,0.000211682,0.005412116,Target vs Sham
Csec_G05902,613.1972958,0.155176645,0.362910964,0.42758875,0.668950558,0.806222662,Target vs Sham
Csec_G05903,24.30528531,-2.120785632,0.934521573,-2.269381139,0.023245158,0.116885133,Target vs Sham
Csec_G05905,26.71523892,0.04537967,0.770127748,0.05892486,0.953011957,0.974968605,Target vs Sham
Csec_G05906,617.8799372,0.235571067,0.175899045,1.339240169,0.180492499,0.38256597,Target vs Sham
Csec_G05907,2197.715108,0.529459294,0.311255626,1.70104329,0.088934859,0.254954739,Target vs Sham
Csec_G05908,242.7939747,0.067094852,0.364988055,0.183827527,0.85414876,0.922356914,Target vs Sham
Csec_G05910,1063.422874,-0.020334142,0.428911664,-0.047408695,0.962187499,0.979394559,Target vs Sham
Csec_G05911,900.8735479,-0.070986126,0.214040945,-0.331647416,0.740155511,0.853127057,Target vs Sham
Csec_G05912,279.6475656,-0.932689813,0.74341836,-1.254596152,0.209625401,0.417979124,Target vs Sham
Csec_G05913,289.8553928,-0.428571237,0.867275859,-0.494157923,0.621194654,0.773727132,Target vs Sham
Csec_G05914,1205.807245,-1.012908451,0.388186453,-2.609334878,0.009071842,0.065361105,Target vs Sham
Csec_G05915,160.3744211,-0.966335393,0.287298277,-3.363526585,0.000769534,0.012899743,Target vs Sham
Csec_G05916,11187.95272,1.344819969,0.361177643,3.723430827,0.000196534,0.005117145,Target vs Sham
Csec_G05917,881.5138948,0.690176187,0.315081783,2.190466807,0.0284904,0.132729632,Target vs Sham
Csec_G05919,176.1541767,0.286339387,0.481400238,0.594805245,0.551973661,0.725291948,Target vs Sham
Csec_G05920,316.6341918,-0.321313899,0.280845384,-1.144095353,0.252584095,0.465399946,Target vs Sham
Csec_G05921,933.3970593,-0.629257432,0.459643839,-1.369010911,0.170995864,0.370834058,Target vs Sham
Csec_G05924,36.64572131,2.968568526,1.212603609,2.448094748,0.014361388,0.087595376,Target vs Sham
Csec_G05926,1060.051483,0.268178184,0.385996509,0.694768418,0.487200443,0.677481838,Target vs Sham
Csec_G05927,277.3395115,-0.417127068,0.392903356,-1.061653104,0.288393196,0.501633505,Target vs Sham
Csec_G05929,781.2890738,-0.238837142,0.405341473,-0.589224537,0.55571066,0.728268852,Target vs Sham
Csec_G05930,30.59611253,0.864737956,0.863077685,1.001923663,0.316380463,0.52819824,Target vs Sham
Csec_G05931,92.60500823,-1.336763256,1.007529059,-1.326773897,0.184583488,0.387226409,Target vs Sham
Csec_G05932,1143.266538,-0.679119394,0.419111103,-1.620380345,0.105150599,0.281225076,Target vs Sham
Csec_G05933,6557.865988,1.5743255,0.50381834,3.124787992,0.001779333,0.022666126,Target vs Sham
Csec_G05934,306.3129505,-0.529739606,0.375335539,-1.41137609,0.158133749,0.354252302,Target vs Sham
Csec_G05936,143.6196908,-0.041217745,0.406667068,-0.101355011,0.919268648,0.956546619,Target vs Sham
Csec_G05937,5.52219095,-1.253185789,1.311564055,-0.955489581,0.339330172,0.55118594,Target vs Sham
Csec_G05938,792.5012285,0.103227251,0.335804413,0.307402901,0.75853672,0.864669714,Target vs Sham
Csec_G05939,48.25889486,-0.891659428,0.864210695,-1.031761622,0.302183802,0.514332686,Target vs Sham
Csec_G05949,424.155585,-0.376443543,0.398306391,-0.945110477,0.344602477,0.556026523,Target vs Sham
Csec_G05950,127.124977,-1.389000033,0.855510515,-1.623592005,0.104462913,0.280338108,Target vs Sham
Csec_G05952,479.0960825,-0.556740478,0.660994731,-0.842276727,0.399633075,0.604884004,Target vs Sham
Csec_G05955,310.8723897,-1.00471669,0.445774989,-2.253865097,0.024204656,0.120178709,Target vs Sham
Csec_G05956,1472.385997,0.4334155,0.240294326,1.803685952,0.071280553,0.224213862,Target vs Sham
Csec_G05957,130.7054494,0.311466897,0.639722373,0.48687823,0.626344627,0.777993534,Target vs Sham
Csec_G05959,375.7257707,1.778498562,0.68814825,2.58447008,0.009752877,0.068494403,Target vs Sham
Csec_G05960,528.8106253,0.082673213,0.261748549,0.315849746,0.752116558,0.860424048,Target vs Sham
Csec_G05961,200.1501609,-0.804328027,0.776495344,-1.035843979,0.300274936,0.512850555,Target vs Sham
Csec_G05962,112.5640758,2.803119911,0.754881444,3.713324701,0.000204554,0.005270427,Target vs Sham
Csec_G05963,367.9894345,2.685953932,0.551565857,4.869688538,1.12E-06,0.000132041,Target vs Sham
Csec_G05964,183.0614086,2.425036811,0.590037507,4.109970609,3.96E-05,0.001726507,Target vs Sham
Csec_G05967,23.5694295,-0.627831401,0.997239344,-0.629569426,0.528976332,0.710103091,Target vs Sham
Csec_G05970,960.0795734,-0.027352376,0.20165121,-0.135642011,0.892104292,0.942974609,Target vs Sham
Csec_G05971,1515.654973,0.586562219,0.41651006,1.408278636,0.159048579,0.35509224,Target vs Sham
Csec_G05973,8.074151469,-5.565800171,1.504844915,-3.698587221,0.000216803,0.005462385,Target vs Sham
Csec_G05974,187.9996742,0.341999932,0.379630982,0.900874661,0.367654965,0.577279874,Target vs Sham
Csec_G05975,11.4936044,-0.531748192,1.039176612,-0.511701462,0.608859963,0.765789217,Target vs Sham
Csec_G05976,25.73586759,0.548321429,0.830565492,0.660178438,0.509139328,0.695496278,Target vs Sham
Csec_G05977,21.20148573,-0.514245285,0.830412046,-0.619265205,0.535741663,0.714930783,Target vs Sham
Csec_G05978,2285.73066,1.612275641,0.865096539,1.863694477,0.062364622,0.207473377,Target vs Sham
Csec_G05979,450.515309,0.5178246,0.306151232,1.69140133,0.090760178,0.257417657,Target vs Sham
Csec_G05980,1036.669926,-0.237211601,0.234317766,-1.012350045,0.311370715,0.522652022,Target vs Sham
Csec_G05981,465.026394,0.373698555,0.264907138,1.410677559,0.158339711,0.354285593,Target vs Sham
Csec_G05982,3387.745343,0.007368625,0.729248817,0.010104404,0.991937989,0.994880702,Target vs Sham
Csec_G05983,954.8025823,0.184749487,0.306343823,0.603078872,0.546456221,0.722154471,Target vs Sham
Csec_G05984,15.67292067,0.893822082,1.022090981,0.874503443,0.381844146,0.590229897,Target vs Sham
Csec_G05986,170.1984357,-1.30839777,0.760123725,-1.721295792,0.085197163,0.248622435,Target vs Sham
Csec_G05987,274.1033322,-1.242357775,0.548789762,-2.263813689,0.023585576,0.117852588,Target vs Sham
Csec_G05989,619.4113813,0.099407032,0.49964146,0.198956731,0.842296591,0.915209199,Target vs Sham
Csec_G05990,578.5595594,0.071172684,0.304016838,0.234107704,0.814901365,0.900473554,Target vs Sham
Csec_G05991,854.2341517,1.924570011,0.494096427,3.895130392,9.81E-05,0.003131768,Target vs Sham
Csec_G05992,626.2414162,-0.436283967,0.237723502,-1.835258029,0.066467467,0.215455765,Target vs Sham
Csec_G05993,14.79188458,2.066203057,1.345518651,1.535618295,0.124632024,0.310328536,Target vs Sham
Csec_G05994,26.90274231,0.941636151,1.304940456,0.721593193,0.470544625,0.664279571,Target vs Sham
Csec_G05996,650.9799504,0.225354065,0.647330474,0.348128311,0.727743823,0.845893266,Target vs Sham
Csec_G05997,661.1402541,-0.883844559,0.367667254,-2.403925147,0.016220094,0.094559219,Target vs Sham
Csec_G05998,72.80499715,-1.176648631,0.814602828,-1.444444568,0.148613962,0.341708415,Target vs Sham
Csec_G06000,310.7491858,-1.780552784,0.607420503,-2.93133468,0.00337509,0.03427166,Target vs Sham
Csec_G06001,419.4090692,-0.036923243,0.551101129,-0.066999034,0.946582473,0.972030829,Target vs Sham
Csec_G06004,57.16853137,-1.124590368,1.056008916,-1.064944008,0.286901268,0.500359009,Target vs Sham
Csec_G06005,447.9534816,0.062989449,0.409041049,0.153992977,0.877615273,0.935724394,Target vs Sham
Csec_G06006,211.4557158,-0.229663502,0.328900459,-0.698276621,0.485004217,0.675624826,Target vs Sham
Csec_G06008,383.1676235,1.097089822,0.415772314,2.638679358,0.008322966,0.062258172,Target vs Sham
Csec_G06009,241.2729386,0.412781048,0.438397589,0.941567787,0.346413968,0.557397559,Target vs Sham
Csec_G06010,222.5122268,-0.211299905,0.450199417,-0.469347354,0.638821372,0.787024914,Target vs Sham
Csec_G06013,74.44542001,-0.421294222,0.785709521,-0.536195898,0.591823168,0.752901525,Target vs Sham
Csec_G06014,1079.667071,-0.410302473,0.389030556,-1.054679298,0.291572023,0.504430073,Target vs Sham
Csec_G06015,5.519358161,-0.471719341,1.843950752,-0.255819924,0.798089889,0.890147109,Target vs Sham
Csec_G06016,5.431253458,-0.206297757,1.669573134,-0.123563175,0.901661151,0.947277535,Target vs Sham
Csec_G06017,84.33710143,0.328161595,0.557410953,0.588724698,0.556045967,0.728479556,Target vs Sham
Csec_G06019,1448.351496,-0.864105313,0.528348833,-1.63548258,0.101947924,0.276378415,Target vs Sham
Csec_G06020,493.7962815,-1.006863522,0.899127264,-1.119823146,0.262789134,0.47561093,Target vs Sham
Csec_G06021,369.9065447,-0.417332609,0.689887576,-0.604928432,0.545226551,0.721247292,Target vs Sham
Csec_G06022,39.19437551,-1.018848235,1.589322313,-0.641058284,0.521484816,0.704426415,Target vs Sham
Csec_G06025,202.8949418,-1.113809378,0.927703817,-1.200608814,0.229902981,0.439853687,Target vs Sham
Csec_G06026,53.6658064,-1.981374639,1.000069378,-1.981237185,0.047564681,0.178485147,Target vs Sham
Csec_G06030,5.202049767,4.223788368,2.764127897,1.528072696,0.12649449,0.312974511,Target vs Sham
Csec_G06031,5.275596198,-1.561237573,1.438636963,-1.085219978,0.277824238,0.490471607,Target vs Sham
Csec_G06032,48.3144938,-0.720451495,1.047253457,-0.687943773,0.49148819,0.681223208,Target vs Sham
Csec_G06033,521.3843588,-0.096798032,0.217205428,-0.445651992,0.655848648,0.796925893,Target vs Sham
Csec_G06034,2476.67618,-0.342880479,0.271815634,-1.261445024,0.207148555,0.414694518,Target vs Sham
Csec_G06035,435.8853256,-0.661948266,1.012543661,-0.653747874,0.513274254,0.698686836,Target vs Sham
Csec_G06036,661.5575823,-0.817506866,0.53827363,-1.518757041,0.128823663,0.31642407,Target vs Sham
Csec_G06037,332.0185265,0.307534648,0.283268734,1.085663934,0.277627703,0.490442916,Target vs Sham
Csec_G06039,122.1404376,1.675028051,0.650648566,2.574397513,0.010041483,0.069587212,Target vs Sham
Csec_G06041,679.4278438,0.082693774,1.111777225,0.074379806,0.940708177,0.96927078,Target vs Sham
Csec_G06042,7268.208059,0.933503939,0.219881545,4.245485629,2.18E-05,0.001119387,Target vs Sham
Csec_G06043,710.4459013,1.855902976,0.574541864,3.230231066,0.001236902,0.01784388,Target vs Sham
Csec_G06045,134.4613543,0.26101269,0.561669107,0.464709003,0.642139861,0.789166998,Target vs Sham
Csec_G06048,2388.917646,0.675310508,0.642330503,1.051344293,0.293100491,0.505816476,Target vs Sham
Csec_G06050,55.95817087,-1.082818062,0.653018828,-1.658172806,0.097282592,0.268852928,Target vs Sham
Csec_G06052,299.4049644,-0.330107296,0.477333947,-0.691564675,0.489210752,0.679146013,Target vs Sham
Csec_G06057,451.3310589,-0.711732455,0.421170859,-1.689890075,0.091048987,0.257905426,Target vs Sham
Csec_G06058,33.20142536,0.026329059,0.799228684,0.032943086,0.973719974,0.985662678,Target vs Sham
Csec_G06059,233.8019324,-0.552378554,0.255688606,-2.16035655,0.030745078,0.138735089,Target vs Sham
Csec_G06060,793.7840113,0.100307403,0.272479572,0.368128158,0.712777676,0.836808743,Target vs Sham
Csec_G06061,4.151287261,-1.45198845,1.403196342,-1.034772117,0.300775347,0.513068387,Target vs Sham
Csec_G06065,1017.497841,1.126430132,0.350795669,3.21107195,0.001322408,0.018564121,Target vs Sham
Csec_G06067,13.75748288,2.459305313,0.992337112,2.47829622,0.01320115,0.082241192,Target vs Sham
Csec_G06068,8610.176086,0.870835799,0.494192247,1.762139743,0.07804569,0.236526554,Target vs Sham
Csec_G06070,7.291782843,-0.678433693,1.027858156,-0.660046027,0.509224293,0.695517735,Target vs Sham
Csec_G06071,129.8249565,-0.194253422,0.377572968,-0.514479155,0.606917031,0.764659961,Target vs Sham
Csec_G06074,912.0403903,-0.197188244,0.288874335,-0.68260908,0.494853895,0.68387159,Target vs Sham
Csec_G06075,485.2857509,-0.683340486,0.350110504,-1.951785161,0.050963717,0.185060571,Target vs Sham
Csec_G06076,20.48874027,-0.82950056,1.008393441,-0.822596148,0.41073769,0.614193618,Target vs Sham
Csec_G06078,8.588520129,-2.753807163,1.298098126,-2.121416793,0.033886743,0.147081386,Target vs Sham
Csec_G06079,5.658973929,0.195316659,1.692437563,0.115405533,0.908123693,0.951180049,Target vs Sham
Csec_G06080,682.4092898,-0.669989794,0.52418015,-1.278167047,0.201190533,0.407502607,Target vs Sham
Csec_G06081,998.5402613,-0.911935176,0.413629387,-2.204715635,0.027474055,0.129334632,Target vs Sham
Csec_G06082,2812.898589,0.390148234,0.308590766,1.264290048,0.20612594,0.413241919,Target vs Sham
Csec_G06084,1426.325876,-0.514579204,0.372824769,-1.380217321,0.167519742,0.366343384,Target vs Sham
Csec_G06086,120.0453518,-0.102701612,1.035186922,-0.099210693,0.920970985,0.957836334,Target vs Sham
Csec_G06088,2289.282507,1.788600851,0.444183769,4.026713663,5.66E-05,0.00214437,Target vs Sham
Csec_G06090,1360.80495,-0.222302784,0.324269231,-0.685550037,0.492996897,0.681907339,Target vs Sham
Csec_G06092,664.5054474,-0.410588686,0.205344343,-1.999513014,0.045552875,0.174758916,Target vs Sham
Csec_G06093,73.29923765,0.861810313,0.987208938,0.872976611,0.382675826,0.590786179,Target vs Sham
Csec_G06094,1036.767308,-0.169007078,0.938831231,-0.180018594,0.857137971,0.923591455,Target vs Sham
Csec_G06096,581.989973,0.551412533,0.310221064,1.77748257,0.075488876,0.232310569,Target vs Sham
Csec_G06097,644.860121,-0.535557103,0.31883344,-1.679739437,0.093008023,0.261110374,Target vs Sham
Csec_G06098,69.37414673,1.788781294,0.606505461,2.9493243,0.003184696,0.033094409,Target vs Sham
Csec_G06100,69.93467692,-0.493740586,0.698762386,-0.706592965,0.479819462,0.671994106,Target vs Sham
Csec_G06101,315.0037743,-0.259636636,0.27156909,-0.956061075,0.339041379,0.550931242,Target vs Sham
Csec_G06102,988.3420183,0.385957856,0.341606218,1.129832641,0.258546751,0.471941262,Target vs Sham
