GeneID,baseMean,Log2FoldChange,lfcSE ,stat ,pvalue ,padj,comparison
Csec_G04064,1064.594812,0.211842289,0.341007665,0.621224419,0.534451975,1,Sham vs Control
Csec_G04065,97.91445285,-0.059660424,0.72001581,-0.08285988,0.933962955,1,Sham vs Control
Csec_G04066,440.2182857,-0.00083536,0.315071368,-0.002651336,0.997884542,1,Sham vs Control
Csec_G04067,2944.717602,-0.187560745,0.450657346,-0.416193694,0.677268274,1,Sham vs Control
Csec_G04068,119.6738548,-0.256228938,0.826067669,-0.310179115,0.756424752,1,Sham vs Control
Csec_G04069,37.9649656,-0.326092697,0.822173648,-0.396622657,0.691645742,1,Sham vs Control
Csec_G04070,16.71548997,0.73289905,1.123982625,0.652055497,0.514365371,1,Sham vs Control
Csec_G04071,310.903374,-0.025671206,0.387870422,-0.066185005,0.947230535,1,Sham vs Control
Csec_G04073,8.365686222,-0.609233694,1.083316956,-0.562378065,0.573858461,1,Sham vs Control
Csec_G04075,515.0340976,0.106791604,0.326818852,0.326760846,0.743848776,1,Sham vs Control
Csec_G04077,427.1248867,-0.218615382,0.344763721,-0.63410205,0.526014225,1,Sham vs Control
Csec_G04078,11.08706074,1.627280073,1.120743602,1.451964633,0.146511439,1,Sham vs Control
Csec_G04079,224.042715,1.319562198,0.688964544,1.915283174,0.0554564,1,Sham vs Control
Csec_G04080,21.20809777,-0.060977029,0.708525831,-0.086061829,0.931417267,1,Sham vs Control
Csec_G04081,198.8814273,0.662448296,2.293432017,0.288845839,0.772699352,1,Sham vs Control
Csec_G04082,15.25089785,-0.295455369,0.990591307,-0.298261621,0.765503494,1,Sham vs Control
Csec_G04083,13.30369144,0.852471312,1.173334698,0.726537206,0.467509508,1,Sham vs Control
Csec_G04084,19.65586051,1.31202627,1.588843263,0.825774512,0.408932015,1,Sham vs Control
Csec_G04085,25.32558606,1.061973985,1.038386405,1.02271561,0.306442329,1,Sham vs Control
Csec_G04086,470.8606471,0.392077014,1.117548057,0.350836827,0.725710767,1,Sham vs Control
Csec_G04087,162.4406055,0.924305857,0.81926403,1.128214864,0.259229188,1,Sham vs Control
Csec_G04090,448.0372223,0.774463242,0.576200944,1.344085342,0.178920791,1,Sham vs Control
Csec_G04091,103.041404,0.767285897,0.898098764,0.854344675,0.39291404,1,Sham vs Control
Csec_G04092,626.6613626,0.998398449,0.550338986,1.814151776,0.069654362,1,Sham vs Control
Csec_G04095,32.88797294,1.434590467,0.770717813,1.861369288,0.062692045,1,Sham vs Control
Csec_G04096,1708.528087,-0.091458991,0.250577376,-0.364993011,0.715116623,1,Sham vs Control
Csec_G04097,3495.944702,0.01785829,0.291622984,0.061237594,0.95116999,1,Sham vs Control
Csec_G04098,643.3463048,0.135171634,0.306604173,0.440866907,0.659309353,1,Sham vs Control
Csec_G04099,368.5888877,-0.075001294,0.894950253,-0.083804986,0.933211484,1,Sham vs Control
Csec_G04100,607.6531398,-2.707134515,0.854993887,-3.166261838,0.001544117,0.283249023,Sham vs Control
Csec_G04101,124.0629145,0.964029296,0.694958982,1.387174383,0.165388595,1,Sham vs Control
Csec_G04102,1058.193537,-0.110084626,0.26815626,-0.410524168,0.681421478,1,Sham vs Control
Csec_G04103,1096.602212,0.123109411,0.281798548,0.436870281,0.662205426,1,Sham vs Control
Csec_G04104,758.5393769,0.151579624,0.375588698,0.403578769,0.686522501,1,Sham vs Control
Csec_G04105,2426.337405,0.731880655,0.473973054,1.544139796,0.12255447,1,Sham vs Control
Csec_G04106,147.4478154,0.241061837,0.28172921,0.855650846,0.392190936,1,Sham vs Control
Csec_G04107,1244.876842,0.227780218,0.284240067,0.801365621,0.422920012,1,Sham vs Control
Csec_G04110,841.1693715,-0.272138534,0.326259177,-0.834117638,0.404214697,1,Sham vs Control
Csec_G04111,3870.84176,-0.283175307,0.393605411,-0.719439568,0.471870124,1,Sham vs Control
Csec_G04113,10.79961301,1.963583647,1.823757408,1.076669319,0.281628024,1,Sham vs Control
Csec_G04114,1765.547736,-0.562106713,0.43981598,-1.278049771,0.201231878,1,Sham vs Control
Csec_G04115,1181.966362,0.147846127,0.239634326,0.616965565,0.537257439,1,Sham vs Control
Csec_G04116,1096.20141,0.513542092,0.454075342,1.130962298,0.25807096,1,Sham vs Control
Csec_G04117,558.4800651,-0.629591304,0.473283977,-1.330261183,0.183432232,1,Sham vs Control
Csec_G04118,230.3134785,-0.030937148,0.271486243,-0.113954755,0.90927366,1,Sham vs Control
Csec_G04119,446.4589906,0.139984203,0.202924729,0.689833138,0.490299127,1,Sham vs Control
Csec_G04120,49.230546,1.287041475,0.913196558,1.409380559,0.15872267,1,Sham vs Control
Csec_G04121,892.5227964,-0.024012121,0.191436823,-0.125431048,0.900182309,1,Sham vs Control
Csec_G04122,298.3599796,0.039514105,0.397347619,0.099444676,0.920785212,1,Sham vs Control
Csec_G04123,577.2936266,-0.160680485,0.290845649,-0.55245965,0.580633472,1,Sham vs Control
Csec_G04124,693.0682558,-0.4824241,0.305732515,-1.577928671,0.114581997,1,Sham vs Control
Csec_G04125,90.00019078,0.14088961,0.732643019,0.192303217,0.847504699,1,Sham vs Control
Csec_G04126,1227.312715,-0.312553796,0.273142151,-1.14428987,0.252503443,1,Sham vs Control
Csec_G04127,1669.285351,-0.264826717,0.350944442,-0.754611517,0.450482112,1,Sham vs Control
Csec_G04129,776.4942902,0.277576871,0.729197119,0.380660954,0.703454846,1,Sham vs Control
Csec_G04130,77.6709626,0.428253496,1.390642306,0.307953737,0.758117535,1,Sham vs Control
Csec_G04131,4321.395607,-0.342474902,0.474009076,-0.722507056,0.469982789,1,Sham vs Control
Csec_G04132,242.0116953,1.528173751,0.973999764,1.56896727,0.116655566,1,Sham vs Control
Csec_G04133,89.38268965,0.104108191,1.056709114,0.098521144,0.921518483,1,Sham vs Control
Csec_G04134,326.3864263,-0.332321722,0.321394393,-1.033999752,0.301136279,1,Sham vs Control
Csec_G04135,41.18691331,1.506832888,1.255576901,1.200111986,0.230095851,1,Sham vs Control
Csec_G04136,180.4780213,1.964637198,0.905205355,2.170377348,0.029978271,0.948683469,Sham vs Control
Csec_G04138,461.7113605,0.616421669,0.637913578,0.966309059,0.333889554,1,Sham vs Control
Csec_G04139,6350.342029,0.019489929,0.282191135,0.06906641,0.944936758,1,Sham vs Control
Csec_G04140,525.0571632,-0.277772877,0.266825447,-1.041028433,0.297862352,1,Sham vs Control
Csec_G04141,456.9997245,0.517524159,0.623167527,0.830473566,0.406271087,1,Sham vs Control
Csec_G04143,27.07755616,-0.042820702,0.733285066,-0.058395709,0.953433432,1,Sham vs Control
Csec_G04144,64.98417251,-0.130523089,0.7699259,-0.16952682,0.865382279,1,Sham vs Control
Csec_G04145,446.275321,0.922106562,0.761923282,1.210235445,0.226188561,1,Sham vs Control
Csec_G04146,1006.21019,-0.353326631,0.39358797,-0.897706886,0.369341837,1,Sham vs Control
Csec_G04148,358.4142115,-0.149370461,0.333001,-0.448558595,0.653750108,1,Sham vs Control
Csec_G04150,385.5777437,0.421495208,0.543296153,0.775811142,0.437860504,1,Sham vs Control
Csec_G04151,82.75745836,0.000217514,1.264134772,0.000172065,0.999862712,1,Sham vs Control
Csec_G04152,216.2581504,0.518664524,0.610663585,0.849345755,0.395688928,1,Sham vs Control
Csec_G04153,509.6148811,-0.463810341,0.606101927,-0.765234889,0.444131688,1,Sham vs Control
Csec_G04154,307.0205255,-0.421661079,0.710586484,-0.593398676,0.552914375,1,Sham vs Control
Csec_G04155,202.1229239,0.207527537,0.813990313,0.254950868,0.798761047,1,Sham vs Control
Csec_G04156,1404.702262,-0.435904929,0.359059976,-1.214017039,0.224741217,1,Sham vs Control
Csec_G04157,612.3752031,-0.676749938,0.295046162,-2.293708661,0.021807239,0.871270922,Sham vs Control
Csec_G04159,1161.066218,0.440684255,0.989120633,0.445531355,0.655935806,1,Sham vs Control
Csec_G04160,37.40889917,0.61436077,1.281091467,0.479560427,0.631539991,1,Sham vs Control
Csec_G04161,7.913298093,-0.878083027,1.62403206,-0.540680845,0.588727584,1,Sham vs Control
Csec_G04162,14.37939026,0.450814878,2.023798931,0.222756753,0.823724829,1,Sham vs Control
Csec_G04167,373.7008265,0.881462947,0.817635998,1.078062791,0.281005735,1,Sham vs Control
Csec_G04171,46.90399013,0.750053329,1.787198038,0.41968115,0.674718397,1,Sham vs Control
Csec_G04173,818.0033438,0.34018469,0.660172984,0.51529629,0.606345991,1,Sham vs Control
Csec_G04174,2835.949401,0.080341234,0.472027974,0.17020439,0.864849399,1,Sham vs Control
Csec_G04176,417.9260447,-0.232525854,0.372016582,-0.625041638,0.53194373,1,Sham vs Control
Csec_G04177,836.4259786,0.058018266,0.267624656,0.216789689,0.828372248,1,Sham vs Control
Csec_G04178,477.3932271,-0.466517972,0.440056041,-1.060133094,0.289084054,1,Sham vs Control
Csec_G04180,565.4604778,0.267699961,0.49224737,0.543832182,0.586556961,1,Sham vs Control
Csec_G04182,671.1884203,-0.244423778,0.542720166,-0.450367967,0.652445138,1,Sham vs Control
Csec_G04185,20.21842712,0.168801656,1.173179992,0.143883851,0.885592188,1,Sham vs Control
Csec_G04186,323.42967,0.084861072,0.446933579,0.189874012,0.849407858,1,Sham vs Control
Csec_G04188,9.756941979,0.672244899,1.444441241,0.465401347,0.64164407,1,Sham vs Control
Csec_G04189,29.03180934,1.570800041,0.731925152,2.146121138,0.031863315,0.964598269,Sham vs Control
Csec_G04191,2657.325139,0.226533317,0.373581871,0.606381986,0.544261128,1,Sham vs Control
Csec_G04193,944.4875923,-0.259505136,0.502823795,-0.516095576,0.605787658,1,Sham vs Control
Csec_G04195,549.8732258,-0.327212375,0.522116216,-0.626704104,0.530853213,1,Sham vs Control
Csec_G04197,38.55296543,1.834656802,1.2523202,1.465006155,0.142919238,1,Sham vs Control
Csec_G04198,418.1854969,0.375269293,0.282419295,1.328766485,0.183925022,1,Sham vs Control
Csec_G04200,13.81839593,-0.569503581,1.177283817,-0.483743659,0.628567805,1,Sham vs Control
Csec_G04201,872.8034009,-0.567335845,0.380460618,-1.491181527,0.135913842,1,Sham vs Control
Csec_G04202,274.2956543,0.156260445,0.393361149,0.397244227,0.691187371,1,Sham vs Control
Csec_G04203,3652.39085,-0.470186317,0.908432806,-0.517579631,0.604751596,1,Sham vs Control
Csec_G04206,133.5374691,1.797987574,1.088100094,1.652410091,0.09845098,1,Sham vs Control
Csec_G04209,205.5900628,0.18822153,0.953214184,0.19745985,0.843467698,1,Sham vs Control
Csec_G04211,243.1655231,-0.260502661,1.107432231,-0.235231244,0.814029257,1,Sham vs Control
Csec_G04212,20.96593479,2.237280052,0.968808776,2.309310267,0.02092637,0.867375128,Sham vs Control
Csec_G04213,587.0640663,-0.349228679,0.527796972,-0.661672381,0.508181209,1,Sham vs Control
Csec_G04215,934.4818316,1.236195951,0.696021553,1.776088607,0.075718314,1,Sham vs Control
Csec_G04216,1477.980947,-0.397368105,0.550079872,-0.722382557,0.470059308,1,Sham vs Control
Csec_G04221,204.005064,-0.561495951,0.977800388,-0.574243944,0.565802736,1,Sham vs Control
Csec_G04222,80.08690677,-0.90131229,0.889536926,-1.013237634,0.310946669,1,Sham vs Control
Csec_G04225,299.0332989,0.458189685,0.706803797,0.648255834,0.516819495,1,Sham vs Control
Csec_G04227,301.4176149,0.400326573,0.309344453,1.294112659,0.195626509,1,Sham vs Control
Csec_G04228,331.7254856,0.534655318,0.532005389,1.004981019,0.31490599,1,Sham vs Control
Csec_G04229,770.84891,-0.071699612,0.317793435,-0.225617033,0.821499292,1,Sham vs Control
Csec_G04230,1440.053685,0.401395041,0.306634865,1.309032621,0.190523301,1,Sham vs Control
Csec_G04231,44.06882689,0.38198043,0.860281363,0.444018023,0.657029554,1,Sham vs Control
Csec_G04232,634.2801531,0.067448412,0.249258886,0.270595818,0.786701913,1,Sham vs Control
Csec_G04235,29.2696218,-0.280944368,0.803753561,-0.349540434,0.726683621,1,Sham vs Control
Csec_G04236,497.1930928,0.384838575,0.315644236,1.21921623,0.222762133,1,Sham vs Control
Csec_G04237,1247.494813,-0.414039642,0.356336051,-1.161935876,0.245261513,1,Sham vs Control
Csec_G04239,17.67656124,-0.318200901,1.160227919,-0.274257235,0.783886946,1,Sham vs Control
Csec_G04240,1501.563587,0.110984576,0.343224132,0.323358894,0.746423456,1,Sham vs Control
Csec_G04243,148.9509338,-0.094382812,0.446867476,-0.211209848,0.832723527,1,Sham vs Control
Csec_G04244,1649.878624,-0.073369631,0.329765557,-0.222490278,0.823932241,1,Sham vs Control
Csec_G04245,1913.498262,-0.170338952,0.176102491,-0.967271678,0.333408238,1,Sham vs Control
Csec_G04246,15.82650823,-0.125219378,1.006625447,-0.124395204,0.901002371,1,Sham vs Control
Csec_G04247,25814.43753,0.910146989,0.502495641,1.8112535,0.07010162,1,Sham vs Control
Csec_G04249,388.0545178,-0.25028158,0.362644792,-0.690156278,0.490095915,1,Sham vs Control
Csec_G04250,36.20178388,0.652834146,0.833302793,0.783429687,0.433374829,1,Sham vs Control
Csec_G04252,27.02220454,2.012199225,1.247656064,1.612783589,0.106791533,1,Sham vs Control
Csec_G04253,283.6668692,0.367552582,0.394932593,0.930671685,0.352023421,1,Sham vs Control
Csec_G04255,613.6948439,0.307029706,0.318483095,0.964037688,0.335027031,1,Sham vs Control
Csec_G04256,2084.015632,0.09505142,0.310261396,0.306359157,0.759331202,1,Sham vs Control
Csec_G04257,954.3899865,-0.056784499,0.46973383,-0.120886544,0.903780901,1,Sham vs Control
Csec_G04258,36.96871717,-0.854570771,0.562924824,-1.518090398,0.128991611,1,Sham vs Control
Csec_G04260,28.63480341,0.981676961,1.243893356,0.789197046,0.429996848,1,Sham vs Control
Csec_G04261,571.4039113,-0.121550279,0.345543608,-0.351765383,0.725014222,1,Sham vs Control
Csec_G04262,4151.314157,0.543744761,0.376936209,1.442537885,0.149150692,1,Sham vs Control
Csec_G04265,542.5696355,-0.48635173,0.643021637,-0.7563536,0.44943722,1,Sham vs Control
Csec_G04267,1320.964557,0.691487661,0.483237255,1.430948575,0.152444954,1,Sham vs Control
Csec_G04268,130.0358213,-0.133630644,0.903897941,-0.147838199,0.882470462,1,Sham vs Control
Csec_G04269,1879.216424,0.526311433,0.613651993,0.857670861,0.391074234,1,Sham vs Control
Csec_G04270,301.2887392,1.214081892,0.705493154,1.72089819,0.0852693,1,Sham vs Control
Csec_G04272,184.92917,-0.203234821,1.110240132,-0.183054833,0.854754995,1,Sham vs Control
Csec_G04275,67.07245564,0.019918894,0.54752309,0.036380008,0.970979355,1,Sham vs Control
Csec_G04276,14.69619304,-1.074661378,1.058308535,-1.015451867,0.309890479,1,Sham vs Control
Csec_G04283,1174.433867,-0.33979934,0.397879668,-0.854025396,0.393090918,1,Sham vs Control
Csec_G04284,3669.643598,-0.290197341,0.689025941,-0.421170414,0.673630647,1,Sham vs Control
Csec_G04285,48.56073469,-0.348488536,0.993009371,-0.35094184,0.725631981,1,Sham vs Control
Csec_G04286,350.0091881,-0.879688655,0.869019012,-1.012277801,0.311405246,1,Sham vs Control
Csec_G04288,329.5844941,0.728861918,0.626330403,1.16370196,0.244544815,1,Sham vs Control
Csec_G04289,868.6384134,0.948539911,0.663350857,1.429921889,0.152739439,1,Sham vs Control
Csec_G04291,11.29025772,0.561104482,1.12441546,0.499018825,0.617766122,1,Sham vs Control
Csec_G04292,27.42857234,-0.333273471,0.775449903,-0.429780789,0.667355109,1,Sham vs Control
Csec_G04293,11.80640852,0.765458289,1.71382846,0.446636468,0.655137561,1,Sham vs Control
Csec_G04294,4308.294368,-0.607983245,1.085614802,-0.560035883,0.575454962,1,Sham vs Control
Csec_G04295,218.9018729,0.742163875,0.509503551,1.456641223,0.145215442,1,Sham vs Control
Csec_G04296,53.94069442,0.899610235,1.247194097,0.721307323,0.470720452,1,Sham vs Control
Csec_G04297,51.63003239,1.819490066,0.621882468,2.925778035,0.00343596,0.422771858,Sham vs Control
Csec_G04301,782.9019851,-0.149009132,0.236480909,-0.63011062,0.528622212,1,Sham vs Control
Csec_G04302,24.87874891,1.235349351,1.028094392,1.201591372,0.229521886,1,Sham vs Control
Csec_G04303,190.2103819,-0.225144373,0.679118928,-0.33152422,0.740248549,1,Sham vs Control
Csec_G04304,70.41873544,-0.201771993,0.466911927,-0.43214144,0.665638617,1,Sham vs Control
Csec_G04305,6178.103673,-0.02533439,0.27712662,-0.091418102,0.927160379,1,Sham vs Control
Csec_G04306,1126.172766,-0.041430836,0.263692674,-0.157117888,0.87515194,1,Sham vs Control
Csec_G04307,474.9281354,0.13227022,0.316271577,0.418217221,0.675788306,1,Sham vs Control
Csec_G04309,1515.741073,-0.69083123,0.759951757,-0.909046164,0.363325758,1,Sham vs Control
Csec_G04311,65.64055433,0.468050944,0.767865531,0.609548059,0.542161228,1,Sham vs Control
Csec_G04312,1438.140835,-0.189841978,0.346715683,-0.547543671,0.584005276,1,Sham vs Control
Csec_G04313,766.3561959,0.36086791,0.281679365,1.281130092,0.200147976,1,Sham vs Control
Csec_G04314,517.0763555,0.25054429,0.592480798,0.422873265,0.67238773,1,Sham vs Control
Csec_G04315,207.4380029,0.485248269,0.587998671,0.825254024,0.409227388,1,Sham vs Control
Csec_G04316,411.2539261,-0.047317105,0.50766178,-0.093205963,0.925739937,1,Sham vs Control
Csec_G04317,165.0988744,-0.024675933,0.87844362,-0.028090514,0.97758996,1,Sham vs Control
Csec_G04318,324.7394767,0.217889014,0.5225646,0.416960915,0.676706997,1,Sham vs Control
Csec_G04319,69.78389891,-0.333061491,0.510275674,-0.652708933,0.513943942,1,Sham vs Control
Csec_G04320,28.20766577,-1.925151997,1.121802706,-1.71612351,0.086139439,1,Sham vs Control
Csec_G04321,12.58521941,1.401047664,0.796536098,1.758925511,0.078590161,1,Sham vs Control
Csec_G04322,841.6675754,0.027702,0.280507415,0.098756748,0.921331411,1,Sham vs Control
Csec_G04323,145.1840849,-0.204931732,0.649498024,-0.315523257,0.752364396,1,Sham vs Control
Csec_G04324,302.914538,0.10768246,0.43244798,0.249006735,0.803355571,1,Sham vs Control
Csec_G04326,1973.902107,-0.590515013,1.176876793,-0.501764515,0.615833177,1,Sham vs Control
Csec_G04331,288.8603302,2.781336648,0.873779308,3.183111138,0.001457017,0.275890476,Sham vs Control
Csec_G04333,67.70888128,-0.33450964,0.954285953,-0.350533966,0.725938004,1,Sham vs Control
Csec_G04334,43.6003683,-0.150487021,0.972075997,-0.154809934,0.876971159,1,Sham vs Control
Csec_G04336,671.4508549,0.084690875,0.203162657,0.416862412,0.676779048,1,Sham vs Control
Csec_G04337,37.98623748,0.751029611,1.164701816,0.644825655,0.519040175,1,Sham vs Control
Csec_G04339,530.0386726,0.209121653,0.354186802,0.59042757,0.554904031,1,Sham vs Control
Csec_G04342,738.521531,-0.235467799,0.314909521,-0.747731596,0.454622069,1,Sham vs Control
Csec_G04343,153.4094265,0.308963362,0.551720611,0.559999674,0.57547966,1,Sham vs Control
Csec_G04344,293.9661825,-0.127362614,1.372346022,-0.092806488,0.926057297,1,Sham vs Control
Csec_G04345,325.5252267,-0.178255544,1.105932047,-0.161181281,0.871950624,1,Sham vs Control
Csec_G04352,143.953019,0.327271825,0.88545704,0.369607796,0.711674741,1,Sham vs Control
Csec_G04353,42.27920323,-0.126563156,0.884060618,-0.143161174,0.886162893,1,Sham vs Control
Csec_G04354,139.5600557,-0.19299953,0.389113463,-0.495998078,0.619895767,1,Sham vs Control
Csec_G04355,33.6867763,1.204163206,1.054218796,1.142232723,0.253357298,1,Sham vs Control
Csec_G04358,156.7514557,-0.248190905,0.469143412,-0.529029927,0.596784689,1,Sham vs Control
Csec_G04361,121.285579,-0.252607453,0.496069378,-0.509217993,0.610599432,1,Sham vs Control
Csec_G04363,393.182705,-0.231507713,0.270875371,-0.854665051,0.392736604,1,Sham vs Control
Csec_G04364,102.5157479,0.724941162,0.697993649,1.038607103,0.298987501,1,Sham vs Control
Csec_G04367,59.98139777,-1.692438379,0.804206015,-2.104483612,0.035336283,0.998877243,Sham vs Control
Csec_G04368,621.4747452,1.960498158,0.591801073,3.312765467,0.000923784,0.208842798,Sham vs Control
Csec_G04369,155.5868516,2.76436338,0.942871648,2.931855451,0.003369435,0.420820969,Sham vs Control
Csec_G04370,310.0559275,-0.433133962,0.421167063,-1.028413663,0.303755284,1,Sham vs Control
Csec_G04371,11.48888753,0.553576495,1.38380736,0.400038698,0.689128014,1,Sham vs Control
Csec_G04372,631.7597485,0.221007969,0.542969598,0.407035623,0.683981824,1,Sham vs Control
Csec_G04374,21.41316892,0.102502885,0.973299966,0.105314794,0.916126025,1,Sham vs Control
Csec_G04375,7.974379657,0.58654271,1.389271899,0.422194323,0.672883185,1,Sham vs Control
Csec_G04377,191.4823492,-0.384927456,0.780782657,-0.493002057,0.622011134,1,Sham vs Control
Csec_G04379,25.78305051,0.254070935,0.79840919,0.318221456,0.750316958,1,Sham vs Control
Csec_G04380,881.8219171,-0.195770536,0.317400241,-0.61679391,0.53737067,1,Sham vs Control
Csec_G04381,84.4339401,0.732411326,0.678879385,1.07885339,0.28065309,1,Sham vs Control
Csec_G04382,1974.889838,0.675829578,0.408813729,1.65314795,0.098300757,1,Sham vs Control
Csec_G04383,440.6753471,1.16548794,0.871102333,1.337946065,0.180914019,1,Sham vs Control
Csec_G04384,67.6622183,1.403376279,2.754058826,0.509566559,0.610355157,1,Sham vs Control
Csec_G04385,118.6352635,0.265425659,0.680555602,0.390013186,0.696526796,1,Sham vs Control
Csec_G04386,86.93041988,1.82100131,1.18269435,1.539705766,0.123632091,1,Sham vs Control
Csec_G04387,490.9751858,0.613982518,0.501060665,1.225365631,0.22043749,1,Sham vs Control
Csec_G04388,145.7269703,-0.327713508,0.870446084,-0.376489152,0.706553279,1,Sham vs Control
Csec_G04391,25.6077149,-0.597406322,0.495222036,-1.206340345,0.227686288,1,Sham vs Control
Csec_G04392,135.5870343,-0.298366094,0.440807805,-0.676862094,0.498493456,1,Sham vs Control
Csec_G04393,329.999326,-0.020374133,0.374248367,-0.054440138,0.956584501,1,Sham vs Control
Csec_G04394,771.8583091,-0.021213144,0.287958377,-0.073667398,0.941275041,1,Sham vs Control
Csec_G04396,359.3682987,-0.13269384,0.979161747,-0.135517794,0.892202496,1,Sham vs Control
Csec_G04397,17.91788768,-0.108965888,1.153874298,-0.094434799,0.924763773,1,Sham vs Control
Csec_G04398,135.3876019,0.432044516,0.523390745,0.825472211,0.409103553,1,Sham vs Control
Csec_G04401,1638.371107,0.218439501,0.422542167,0.516964975,0.605180609,1,Sham vs Control
Csec_G04402,298.4701407,0.032148304,0.449653698,0.071495695,0.94300325,1,Sham vs Control
Csec_G04403,1628.878116,0.017206322,0.333841594,0.051540379,0.958894927,1,Sham vs Control
Csec_G04404,2883.475916,0.060662129,0.195229245,0.310722551,0.756011552,1,Sham vs Control
Csec_G04405,192.6937814,0.068911781,0.547926689,0.12576825,0.899915375,1,Sham vs Control
Csec_G04406,562.1970405,0.965861389,0.742123378,1.301483576,0.193092983,1,Sham vs Control
Csec_G04407,1008.263632,0.651683297,0.7114567,0.915984482,0.359675034,1,Sham vs Control
Csec_G04408,759.9606094,-0.867506156,0.871687595,-0.995203053,0.319637517,1,Sham vs Control
Csec_G04410,352.0473093,-0.352876636,0.24372451,-1.447850429,0.147658886,1,Sham vs Control
Csec_G04411,181.8993614,-0.273141686,0.864508987,-0.315950083,0.752040396,1,Sham vs Control
Csec_G04412,320.1730088,-0.434320789,0.608261115,-0.714036749,0.475204456,1,Sham vs Control
Csec_G04414,171.8520769,-0.770948467,0.562849006,-1.369725199,0.170772699,1,Sham vs Control
Csec_G04415,136.9349749,0.893562735,0.866132325,1.031669999,0.302226736,1,Sham vs Control
Csec_G04416,1076.413729,-0.21136187,0.304950634,-0.693101921,0.488245592,1,Sham vs Control
Csec_G04417,378.9291195,0.127254235,0.414716765,0.306846131,0.758960493,1,Sham vs Control
Csec_G04419,43.48796878,-0.47463591,0.916970923,-0.517612826,0.604728431,1,Sham vs Control
Csec_G04420,710.3465185,0.039986841,0.239438399,0.167002627,0.867367982,1,Sham vs Control
Csec_G04422,417.1335681,-0.169022552,0.281098971,-0.601291965,0.54764554,1,Sham vs Control
Csec_G04423,3652.078088,0.279286652,0.37501458,0.744735452,0.456431663,1,Sham vs Control
Csec_G04425,326.1136076,-0.28992233,0.463419045,-0.625615916,0.531566897,1,Sham vs Control
Csec_G04426,36.45130024,0.247238048,0.679035494,0.364101803,0.71578199,1,Sham vs Control
Csec_G04427,21.94676867,-0.358554827,0.929643048,-0.38569086,0.699725633,1,Sham vs Control
Csec_G04428,14.13413826,0.335313972,1.415306713,0.236919651,0.812719125,1,Sham vs Control
Csec_G04429,1453.809775,-0.01462611,0.171347681,-0.085359254,0.931975786,1,Sham vs Control
Csec_G04431,558.3328851,0.074906729,0.427859367,0.175073247,0.861022079,1,Sham vs Control
Csec_G04433,636.8095973,-0.322061934,0.831544021,-0.387305935,0.698529733,1,Sham vs Control
Csec_G04435,930.5268446,0.012712162,0.333816888,0.038081244,0.969622905,1,Sham vs Control
Csec_G04436,27.29709182,-0.198661157,0.903512084,-0.219876591,0.825967268,1,Sham vs Control
Csec_G04437,16.98480533,0.301005694,1.25500856,0.239843539,0.810451553,1,Sham vs Control
Csec_G04438,361.4555435,0.254446354,0.582101518,0.437116801,0.662026643,1,Sham vs Control
Csec_G04439,83.03394593,0.093235934,0.761865456,0.122378476,0.902599284,1,Sham vs Control
Csec_G04441,167.9650129,0.074040745,0.738053955,0.100318879,0.92009117,1,Sham vs Control
Csec_G04442,84.77257874,0.944471142,1.113623306,0.84810648,0.396378673,1,Sham vs Control
Csec_G04443,904.6267248,-0.488103292,0.427675626,-1.141293218,0.253747924,1,Sham vs Control
Csec_G04444,14.80341545,-0.561154461,1.245993508,-0.450367082,0.652445776,1,Sham vs Control
Csec_G04445,2928.553381,-0.202142047,0.434390251,-0.465346649,0.641683234,1,Sham vs Control
Csec_G04446,409.0267054,-0.670670024,0.343030396,-1.95513293,0.050567382,1,Sham vs Control
Csec_G04447,176.0804978,-0.211989378,0.722531115,-0.293398269,0.769217748,1,Sham vs Control
Csec_G04449,11.93720576,-0.63793432,1.43990104,-0.443040391,0.65773652,1,Sham vs Control
Csec_G04450,8.115857116,1.812850369,1.366459458,1.326677026,0.184615544,1,Sham vs Control
Csec_G04451,80.48293022,0.404316898,0.543215913,0.744302382,0.456693561,1,Sham vs Control
Csec_G04453,21.98524177,0.743722245,0.967766549,0.768493441,0.442194086,1,Sham vs Control
Csec_G04454,141.8964426,-0.310503508,0.445000838,-0.697759378,0.485327688,1,Sham vs Control
Csec_G04455,1577.178741,0.403394728,0.258542336,1.560265656,0.118697116,1,Sham vs Control
Csec_G04457,600.7374826,0.124328922,0.405593117,0.306536075,0.759196517,1,Sham vs Control
Csec_G04458,307.9327776,0.215449541,0.424156808,0.507947856,0.611489912,1,Sham vs Control
Csec_G04459,851.49984,0.281539868,0.223156328,1.261626191,0.207083327,1,Sham vs Control
Csec_G04460,2520.346306,0.487950975,0.308258355,1.582928625,0.113437733,1,Sham vs Control
Csec_G04461,746.6590393,0.124678743,0.261018932,0.477661687,0.632891017,1,Sham vs Control
Csec_G04462,41.35565241,-0.384150722,1.275915072,-0.301078598,0.76335456,1,Sham vs Control
Csec_G04463,619.9634011,0.256324827,0.42551556,0.602386495,0.546916897,1,Sham vs Control
Csec_G04464,454.6208955,-0.062469606,0.409488324,-0.15255528,0.878748994,1,Sham vs Control
Csec_G04465,58.64214345,0.259163502,0.755387647,0.343086763,0.731533189,1,Sham vs Control
Csec_G04467,686.4693091,0.194976924,0.297893721,0.654518406,0.512777873,1,Sham vs Control
Csec_G04469,2116.0721,0.880238342,0.584336502,1.506389449,0.131967228,1,Sham vs Control
