GeneID
B7P43_G15953
B7P43_G15637
B7P43_G09877
B7P43_G10452
B7P43_G03597
B7P43_G12218
B7P43_G06109
B7P43_G03674
B7P43_G02794
B7P43_G05641
B7P43_G14220
B7P43_G06895
B7P43_G17188
B7P43_G15489
B7P43_G12361
B7P43_G11298
B7P43_G13984
B7P43_G09872
B7P43_G05055
B7P43_G156301
B7P43_G05116
B7P43_G00633
B7P43_G09872
B7P43_G01862
B7P43_G09682
B7P43_G01052
B7P43_G08152
B7P43_G01506
B7P43_G10157
B7P43_G08273
B7P43_G12399
B7P43_G05361
B7P43_G14065
B7P43_G01495
B7P43_G06843
B7P43_G08000
B7P43_G12929
B7P43_G16902
B7P43_G00788
B7P43_G02667
B7P43_G07429
B7P43_G15488
B7P43_G14549
B7P43_G13918
B7P43_G14334
B7P43_G02704
B7P43_G07157
B7P43_G05183
B7P43_G03809
B7P43_G09688
B7P43_G13917
B7P43_G05627
B7P43_G03041
B7P43_G07429
B7P43_G10216
B7P43_G15479
B7P43_G04201
B7P43_G10122
B7P43_G10606
B7P43_G01411
B7P43_G17940
B7P43_G18178
B7P43_G03354
B7P43_G08058
B7P43_G08745
B7P43_G07467
B7P43_G05965
B7P43_G01770
B7P43_G016563
B7P43_G12228
B7P43_G07638
B7P43_G06482
B7P43_G04203
B7P43_G05577
B7P43_G05628
B7P43_G03522
B7P43_G05983
B7P43_G14470
B7P43_G15892
B7P43_G01890
B7P43_G03189
B7P43_G04345
B7P43_G17625
B7P43_G07429
B7P43_G14193
B7P43_G09551
B7P43_G05301
B7P43_G03676
B7P43_G09205
B7P43_G14802
B7P43_G15799
B7P43_G09537
B7P43_G04695
B7P43_G14445
B7P43_G07281
B7P43_G14129
B7P43_G08445
B7P43_G13997
B7P43_G04872
B7P43_G01640
B7P43_G08600
B7P43_G02662
B7P43_G04577
B7P43_G17973
B7P43_G05416
B7P43_G15342
B7P43_G09541
B7P43_G09901
B7P43_G07975
B7P43_G18178
B7P43_G13261
B7P43_G10678
B7P43_G14225
B7P43_G09950
B7P43_G10375
B7P43_G00983
B7P43_G02517
B7P43_G07862
B7P43_G11453
B7P43_G12872
B7P43_G05826
B7P43_G00385
B7P43_G11024
B7P43_G12570
B7P43_G14660
B7P43_G08091
B7P43_G00584
B7P43_G11362
B7P43_G03416
B7P43_G03298
B7P43_G18363
B7P43_G05068
B7P43_G17748
B7P43_G01014
B7P43_G05828
B7P43_G04203
B7P43_G06910
B7P43_G18252
B7P43_G17069
B7P43_G09682
B7P43_G17502
B7P43_G05441
B7P43_G05392
B7P43_G01378
B7P43_G11995
B7P43_G00912
B7P43_G05503
B7P43_G14802
B7P43_G14979
B7P43_G18149
B7P43_G06977
B7P43_G09655
B7P43_G17946
B7P43_G09337
B7P43_G17862
B7P43_G16400
B7P43_G15067
B7P43_G13453
B7P43_G17231
B7P43_G06873
B7P43_G09636
B7P43_G06244
B7P43_G04577
B7P43_G01332
B7P43_G13812
B7P43_G00953
B7P43_G17678
B7P43_G03008
B7P43_G01014
B7P43_G07105
B7P43_G01059
B7P43_G08548
B7P43_G13805
B7P43_G04154
B7P43_G14000
B7P43_G11794
B7P43_G03342
B7P43_G03854
B7P43_G15534
B7P43_G11313
B7P43_G01436
B7P43_G07319
B7P43_G17302
B7P43_G13827
B7P43_G08526
B7P43_G11164
B7P43_G06901
B7P43_G01040
B7P43_G05427
B7P43_G17782
B7P43_G08934
B7P43_G11003
B7P43_G02422
B7P43_G07200
B7P43_G13850
B7P43_G01504
B7P43_G09098
B7P43_G16218
B7P43_G01433
B7P43_G12518
B7P43_G07211
B7P43_G10131
B7P43_G07367
B7P43_G14509
B7P43_G09605
B7P43_G06573
B7P43_G04785
B7P43_G11002
B7P43_G14198
B7P43_G07467
B7P43_G03131
B7P43_G04664
B7P43_G10131
B7P43_G06883
B7P43_G06924
B7P43_G08436
B7P43_G07533
B7P43_G03543
B7P43_G15237
B7P43_G07398
B7P43_G09093
B7P43_G09108
B7P43_G05307
B7P43_G01607
B7P43_G15333
PB7P43_G17889
B7P43_G07660
B7P43_G13397
B7P43_G05064
B7P43_G04473
B7P43_G03509
B7P43_G14214
B7P43_G14916
B7P43_G16704
B7P43_G14408
B7P43_G14433
B7P43_G05667
B7P43_G03882
B7P43_G13257
B7P43_G12020
B7P43_G00384
B7P43_G08427
B7P43_G12208
B7P43_G08771
B7P43_G04997
B7P43_G11773
B7P43_G02360
B7P43_G02119
B7P43_G06186
B7P43_G06518
B7P43_G16590
B7P43_G04115
B7P43_G00389
B7P43_G08288
B7P43_G09325
B7P43_G06163
B7P43_G04976
B7P43_G07091
B7P43_G06993
B7P43_G10513
B7P43_G12208
B7P43_G04064
B7P43_G17071
B7P43_G10357
B7P43_G10968
B7P43_G10414
B7P43_G17505
B7P43_G05907
B7P43_G145000
B7P43_G11722
B7P43_G01801
B7P43_G14924
B7P43_G04312
B7P43_G13655
B7P43_G12830
B7P43_G10014
B7P43_G10329
B7P43_G16140
B7P43_G11331
B7P43_G12377
B7P43_G02670
B7P43_G03417
B7P43_G02909
B7P43_G03733
B7P43_G08754
B7P43_G05933
B7P43_G01234
B7P43_G00451
B7P43_G03181
B7P43_G01397
B7P43_G16236
B7P43_G09533
B7P43_G07724
B7P43_G11645
B7P43_G04487
B7P43_G01133
B7P43_G16197
B7P43_G05600
B7P43_G15902
B7P43_G01575
B7P43_G09353
B7P43_G14777
B7P43_G14642
B7P43_G02039
B7P43_G02906
B7P43_G03941
B7P43_G09541
B7P43_G18217
B7P43_G03157
B7P43_G17265
B7P43_G14362
B7P43_G08840
B7P43_G12601
B7P43_G16111
B7P43_G05432
B7P43_G14923
B7P43_G03374
B7P43_G08039
B7P43_G01342
B7P43_G12566
B7P43_G03873
B7P43_G02569
B7P43_G15275
B7P43_G05235
B7P43_G07081
B7P43_G02486
B7P43_G16723
B7P43_G03943
B7P43_G16999
B7P43_G02707
B7P43_G16976
B7P43_G08618
B7P43_G00376
B7P43_G12618
B7P43_G11547
B7P43_G05631
B7P43_G07622
B7P43_G03372
B7P43_G14487
B7P43_G02884
B7P43_G03043
B7P43_G17724
B7P43_G12613
B7P43_G03732
B7P43_G09185
B7P43_G02961
B7P43_G15596
B7P43_G15029
B7P43_G00484
B7P43_G12744
B7P43_G07565
B7P43_G15116
B7P43_G06555
B7P43_G01672
B7P43_G02323
B7P43_G04835
B7P43_G01147
B7P43_G02299
B7P43_G03199
B7P43_G08406
B7P43_G18245
B7P43_G06014
B7P43_G08575
B7P43_G13907
B7P43_G02338
B7P43_G18028
B7P43_G02330
B7P43_G01497
B7P43_G01801
B7P43_G04733
B7P43_G03945
B7P43_G09585
B7P43_G13923
B7P43_G17116
B7P43_G04854
B7P43_G09929
B7P43_G01321
B7P43_G07428
B7P43_G08658
B7P43_G12367
B7P43_G08476
B7P43_G06489
B7P43_G17076
B7P43_G17194
B7P43_G05878
B7P43_G16004
B7P43_G14227
B7P43_G03907
B7P43_G13174
B7P43_G10901
B7P43_G02368
B7P43_G16023
B7P43_G04322
B7P43_G09216
B7P43_G13517
B7P43_G07172
B7P43_G17107
B7P43_G17631
B7P43_G07986
B7P43_G00678
B7P43_G08836
B7P43_G17189
B7P43_G06422
B7P43_G05225
B7P43_G15881
B7P43_G05882
B7P43_G13189
B7P43_G08852
B7P43_G08752
B7P43_G00356
B7P43_G00371
B7P43_G10934
B7P43_G06966
B7P43_G15266
B7P43_G15241
B7P43_G03972
B7P43_G01430
B7P43_G07365
B7P43_G08445
B7P43_G13892
B7P43_G14354
B7P43_G01854
B7P43_G00768
B7P43_G15933
B7P43_G12305
B7P43_G15135
B7P43_G06826
B7P43_G08406
B7P43_G11215
B7P43_G01419
B7P43_G16182
B7P43_G08885
B7P43_G04896
B7P43_G15222
B7P43_G04635
B7P43_G12760
B7P43_G04874
B7P43_G13622
B7P43_G03538
B7P43_G13361
B7P43_G09363
B7P43_G17694
B7P43_G10597
B7P43_G03581
B7P43_G10259
B7P43_G15405
B7P43_G17131
B7P43_G10607
B7P43_G12073
B7P43_G11260
B7P43_G06139
B7P43_G02481
B7P43_G04491
B7P43_G12554
B7P43_G10273
B7P43_G13825
B7P43_G13793
B7P43_G00763
B7P43_G15333
B7P43_G15968
B7P43_G06991
B7P43_G10109
B7P43_G10458
B7P43_G10830
B7P43_G15784
B7P43_G02275
B7P43_G09895
B7P43_G07551
B7P43_G02128
B7P43_G16179
B7P43_G10736
B7P43_G06227
B7P43_G08789
B7P43_G14175
B7P43_G10726
B7P43_G13917
B7P43_G09718
B7P43_G06364
B7P43_G01534
B7P43_G11136
B7P43_G03852
B7P43_G02630
B7P43_G08880
B7P43_G16141
B7P43_G02339
B7P43_G09568
B7P43_G15839
B7P43_G09547
B7P43_G04987
B7P43_G07352
B7P43_G02668
B7P43_G16004
B7P43_G10934
B7P43_G16442
B7P43_G14104
B7P43_G15611
B7P43_G00024
B7P43_G09159
B7P43_G15263
B7P43_G02119
B7P43_G16381
B7P43_G00709
B7P43_G13336
B7P43_G12316
B7P43_G01028
B7P43_G16206
B7P43_G05736
B7P43_G01066
B7P43_G06903
B7P43_G08754
B7P43_G01816
B7P43_G03341
B7P43_G12251
B7P43_G09864
B7P43_G12153
B7P43_G02762
B7P43_G10322
B7P43_G03114
B7P43_G02964
B7P43_G08942
B7P43_G12956
B7P43_G11318
B7P43_G02071
B7P43_G06640
B7P43_G03459
B7P43_G07782
B7P43_G12018
B7P43_G13603
B7P43_G07209
B7P43_G11024
B7P43_G09426
B7P43_G08443
B7P43_G15180
B7P43_G09799
B7P43_G00707
B7P43_G07117
B7P43_G14536
B7P43_G03901
B7P43_G13620
B7P43_G11827
B7P43_G03986
B7P43_G02404
B7P43_G09079
B7P43_G17559
B7P43_G12828
B7P43_G041051
B7P43_G07482
B7P43_G07513
B7P43_G13885
B7P43_G06236
B7P43_G17119
B7P43_G02475
B7P43_G03869
B7P43_G17254
B7P43_G13889
B7P43_G08870
B7P43_G13672
B7P43_G07118
B7P43_G16478
B7P43_G097955
B7P43_G01718
B7P43_G16295
B7P43_G13947
B7P43_G15720
B7P43_G09195
B7P43_G01075
B7P43_G07857
B7P43_G06117
B7P43_G03378
B7P43_G03418
B7P43_G11693
B7P43_G12586
