GeneID,baseMean,Log2FoldChange,lfcSE ,stat ,pvalue ,padj,comparison
Csec_G01215,30.30898897,-4.168465882,0.997638409,-4.178333397,2.94E-05,0.00117244,Target vs Control
Csec_G01216,81.9291473,1.611692198,0.835517322,1.928975206,0.05373394,0.146019184,Target vs Control
Csec_G01217,424.4576245,0.543455039,0.316333639,1.717980549,0.085800163,0.19709955,Target vs Control
Csec_G01218,268.4195963,-1.077969101,0.304861508,-3.535930492,0.000406342,0.006440065,Target vs Control
Csec_G01219,91.26879537,-0.636224951,0.464630951,-1.369312462,0.170901624,0.309118899,Target vs Control
Csec_G01220,48.71400718,-1.620401836,0.719375898,-2.252510601,0.024290024,0.089117983,Target vs Control
Csec_G01221,632.5589015,-0.712140415,0.405414836,-1.756572161,0.078990762,0.186767809,Target vs Control
Csec_G01222,1311.251196,1.709056854,0.714340904,2.392494737,0.016734268,0.070138836,Target vs Control
Csec_G01223,811.9215676,0.656915948,0.299152964,2.195919905,0.028097677,0.09818315,Target vs Control
Csec_G01225,452.5040614,-1.545369516,0.778109269,-1.986057199,0.047026973,0.134722434,Target vs Control
Csec_G01226,1565.277725,-2.030412173,1.057045293,-1.920837438,0.054752205,0.147632884,Target vs Control
Csec_G01227,597.398757,2.380035842,0.57962194,4.106186602,4.02E-05,0.001422855,Target vs Control
Csec_G01228,285.68073,-1.590257553,0.780984906,-2.036220598,0.041728209,0.124736364,Target vs Control
Csec_G01230,741.8940909,-1.494023126,1.185117712,-1.260653782,0.207433613,0.353460748,Target vs Control
Csec_G01231,197.1258938,-1.838961565,0.957727745,-1.92012978,0.054841508,0.147810024,Target vs Control
Csec_G01233,82.87353458,-2.563130554,0.739256168,-3.467175066,0.000525959,0.007695639,Target vs Control
Csec_G01234,1177.002584,-0.078874427,0.343074826,-0.229904444,0.818166023,0.886428462,Target vs Control
Csec_G01237,542.4002763,-0.023959668,0.233656165,-0.102542416,0.918326147,0.95072019,Target vs Control
Csec_G01238,59.22458715,-1.963371191,1.085272687,-1.809104029,0.070434843,0.173480315,Target vs Control
Csec_G01239,266.2669893,-0.048213955,0.705636143,-0.068326935,0.945525383,0.966914565,Target vs Control
Csec_G01240,252.6711868,3.370768554,0.779118086,4.326389817,1.52E-05,0.000730945,Target vs Control
Csec_G01241,16.1393776,0.902063574,2.186484582,0.412563428,0.679926501,0.786589029,Target vs Control
Csec_G01242,653.1503988,-0.530502004,0.286844083,-1.849443779,0.064393759,0.163886186,Target vs Control
Csec_G01243,600.154258,-0.219106242,0.549472262,-0.398757603,0.690071819,0.793997916,Target vs Control
Csec_G01244,966.2138932,0.563009049,0.413132792,1.362779863,0.172951899,0.311656883,Target vs Control
Csec_G01245,1032.954488,-0.427034465,0.277410323,-1.539360396,0.123716337,0.250445705,Target vs Control
Csec_G01246,4139.911354,0.566106024,0.455481104,1.242874885,0.213913942,0.361018046,Target vs Control
Csec_G01247,761.3303784,-0.562959072,0.273468107,-2.058591319,0.039533405,0.120991849,Target vs Control
Csec_G01248,1108.61325,0.599574365,0.500007151,1.19913158,0.230476786,0.380040864,Target vs Control
Csec_G01250,86.54811277,-0.91266071,1.048891342,-0.870119405,0.384235154,0.533778194,Target vs Control
Csec_G01251,333.3305532,-0.290698414,0.714227902,-0.407010722,0.684000113,0.789576728,Target vs Control
Csec_G01252,29.37700298,-2.372313046,1.003300363,-2.364509307,0.018053974,0.073807332,Target vs Control
Csec_G01253,1001.434802,-0.286047591,0.269228885,-1.062469919,0.288022407,0.440099643,Target vs Control
Csec_G01254,230.4591778,-0.65550046,0.418498056,-1.566316619,0.117274512,0.241394857,Target vs Control
Csec_G01255,475.9318065,0.280657613,0.341338488,0.822226685,0.410947894,0.558728505,Target vs Control
Csec_G01256,591.9556221,0.386219654,0.38386902,1.006123532,0.31435615,0.468615204,Target vs Control
Csec_G01259,935.3739999,1.258969421,0.370298345,3.399878606,0.000674158,0.009126274,Target vs Control
Csec_G01260,209.5532369,-0.600541234,0.453665585,-1.323753121,0.18558505,0.327032929,Target vs Control
Csec_G01261,61.74178231,-0.394575178,0.565965229,-0.697172119,0.485695085,0.62675276,Target vs Control
Csec_G01262,393.9156397,1.698745666,0.804047321,2.112743395,0.034622737,0.111251196,Target vs Control
Csec_G01263,1275.823032,-0.303484273,0.336185117,-0.902729648,0.366669397,0.517877078,Target vs Control
Csec_G01264,93.216697,-0.087015533,0.437028371,-0.199107287,0.842178821,0.901193232,Target vs Control
Csec_G01265,970.7992678,-1.399860587,0.432550252,-3.23629585,0.001210918,0.013359574,Target vs Control
Csec_G01268,6.135456535,0.845961178,1.580617603,0.53520926,0.592505164,0.718511491,Target vs Control
Csec_G01269,768.4999004,0.054544002,0.298519827,0.182714839,0.855021772,0.909109504,Target vs Control
Csec_G01271,247.2851474,0.2916383,0.643905192,0.452921182,0.650605498,0.764628895,Target vs Control
Csec_G01272,1962.264053,0.1906139,0.978463692,0.194809374,0.845542183,0.903605713,Target vs Control
Csec_G01273,542.9698427,0.359268038,0.314569429,1.142094573,0.253414711,0.40594333,Target vs Control
Csec_G01274,792.9963712,-0.495013847,0.490362981,-1.009484537,0.312742314,0.467130545,Target vs Control
Csec_G01275,620.5270331,-0.490171711,0.21534993,-2.276163782,0.022836209,0.085385191,Target vs Control
Csec_G01276,121.4669402,-0.248666055,0.964175947,-0.257905267,0.79648002,0.872040116,Target vs Control
Csec_G01279,975.6225715,-0.209291475,0.227892216,-0.918379218,0.358420367,0.510363866,Target vs Control
Csec_G01281,16.12563239,-1.761192818,0.949898236,-1.854085786,0.063726888,0.162788268,Target vs Control
Csec_G01282,6.247791323,1.358773467,2.351721874,0.57777813,0.563413922,0.6955604,Target vs Control
Csec_G01284,29.80068952,1.626773528,1.072707614,1.516511589,0.129390042,0.256689181,Target vs Control
Csec_G01285,1781.825253,1.980025223,0.726298385,2.726187013,0.006407069,0.03875768,Target vs Control
Csec_G01286,1067.723228,2.597803659,0.723569315,3.590262335,0.000330345,0.005635673,Target vs Control
Csec_G01288,92.61066586,-0.483477928,0.970313516,-0.498269807,0.618293886,0.73962546,Target vs Control
Csec_G01289,4.786872516,-4.665019507,1.412994558,-3.301512721,0.00096165,0.011589777,Target vs Control
Csec_G01290,4.714547802,-0.925728321,1.66106249,-0.557310954,0.577314993,0.706285397,Target vs Control
Csec_G01295,65.5164937,0.74532195,0.904759382,0.823779189,0.410065034,0.557985931,Target vs Control
Csec_G01296,14.94998943,3.711788893,1.814699656,2.045401221,0.040815319,0.123124409,Target vs Control
Csec_G01297,1537.713829,0.565297171,0.334003859,1.692486944,0.090553167,0.20412363,Target vs Control
Csec_G01298,49.3661638,-1.778201053,0.925721821,-1.920880564,0.054746767,0.147632884,Target vs Control
Csec_G01299,68.62872555,-1.371659911,0.853867061,-1.606409209,0.108184029,0.229024583,Target vs Control
Csec_G01300,1647.159743,-0.032150019,0.486773086,-0.06604724,0.947340216,0.968295991,Target vs Control
Csec_G01303,826.6991391,-0.168499018,0.234967806,-0.717115338,0.473302932,0.615697,Target vs Control
Csec_G01304,1514.264054,-0.001368717,0.230122534,-0.005947774,0.995254391,0.996687099,Target vs Control
Csec_G01305,2233.230318,0.58154959,0.435211056,1.33624728,0.181468462,0.321953539,Target vs Control
Csec_G01306,352.4024372,-1.589885106,0.845038484,-1.88143515,0.059912749,0.156623684,Target vs Control
Csec_G01307,137.8661528,2.261898984,0.961738477,2.351885713,0.018678513,0.075392586,Target vs Control
Csec_G01308,718.8437983,2.013779793,0.654431044,3.077145882,0.00208993,0.018827412,Target vs Control
Csec_G01309,261.0415987,-1.061351683,0.691232327,-1.535448561,0.124673683,0.251498849,Target vs Control
Csec_G01310,402.8802097,-0.645496031,0.540885884,-1.193405207,0.232710717,0.382716521,Target vs Control
Csec_G01311,4.617180521,3.659905787,1.862015125,1.965561792,0.049349251,0.138678484,Target vs Control
Csec_G01312,54.37159472,-1.565790277,0.778845302,-2.010399592,0.044388914,0.129747427,Target vs Control
Csec_G01313,31.9053156,-1.722593135,0.928593702,-1.855055803,0.063588258,0.162566797,Target vs Control
Csec_G01315,33.6080913,-0.141539389,0.877852725,-0.161233639,0.871909388,0.920909382,Target vs Control
Csec_G01316,456.0450029,-0.885365605,0.493445754,-1.794251137,0.072773093,0.17721989,Target vs Control
Csec_G01317,16.4433378,-0.283130413,1.002582277,-0.282401175,0.777635914,0.858994083,Target vs Control
Csec_G01318,857.9501968,-0.202946395,0.255719965,-0.793627495,0.427412321,0.573762552,Target vs Control
Csec_G01319,993.0761445,0.033299066,0.210861318,0.157919271,0.874520412,0.922945184,Target vs Control
Csec_G01321,1251.168674,-0.809430255,0.260518167,-3.107001185,0.001889956,0.017626083,Target vs Control
Csec_G01324,2356.48308,0.649897424,0.33717457,1.927480547,0.05391977,0.14630192,Target vs Control
Csec_G01325,225.4984751,0.214074038,0.723017347,0.296084235,0.767165753,0.851560107,Target vs Control
Csec_G01326,60.4581729,-1.40149762,0.991589922,-1.413384292,0.157542762,0.29260612,Target vs Control
Csec_G01328,147.9235243,0.096717426,0.432736257,0.223502016,0.823144814,0.889721136,Target vs Control
Csec_G01329,408.1380672,-0.764738988,0.471180897,-1.6230263,0.104583783,0.223885989,Target vs Control
Csec_G01330,170.640547,-0.757008818,0.471937386,-1.60404503,0.108704127,0.229853611,Target vs Control
Csec_G01331,148.0291075,-1.039135866,0.739640608,-1.404919977,0.160045075,0.29624308,Target vs Control
Csec_G01332,168.4896008,-2.001619922,0.940784397,-2.127607483,0.033369641,0.108787984,Target vs Control
Csec_G01333,922.4045798,-0.436991344,0.208695056,-2.093922838,0.036266854,0.11418998,Target vs Control
Csec_G01334,59.93702165,-1.222082472,0.565730622,-2.160184415,0.030758396,0.10375987,Target vs Control
Csec_G01336,7638.257466,-0.138990808,0.479731754,-0.289726095,0.772025791,0.855003916,Target vs Control
Csec_G01337,372.4828515,0.207137531,0.267367473,0.774729732,0.438499378,0.584821516,Target vs Control
Csec_G01339,223.9031559,-0.669625278,0.291036918,-2.300825899,0.021401474,0.082281012,Target vs Control
Csec_G01340,805.9581639,0.276682607,0.298848828,0.925827979,0.354535384,0.506502234,Target vs Control
Csec_G01341,851.8352263,0.3329044,0.392636131,0.847870009,0.396510368,0.546035724,Target vs Control
Csec_G01342,1342.128393,1.672712995,0.474984458,3.521616266,0.000428925,0.006685808,Target vs Control
Csec_G01343,59.25872691,1.469400559,0.779975346,1.883906415,0.059577635,0.156293749,Target vs Control
Csec_G01344,38.23907739,-1.086208475,0.783637076,-1.386111644,0.165712815,0.303282063,Target vs Control
Csec_G01348,139.9689819,1.440501813,1.782018481,0.808354026,0.41888681,0.566019276,Target vs Control
Csec_G01349,366.4944638,5.410936883,1.503304085,3.599362855,0.000318998,0.005524883,Target vs Control
Csec_G01350,500.3232346,1.576789093,0.679913483,2.31910255,0.020389477,0.07978657,Target vs Control
Csec_G01353,181.284993,-0.020713297,0.544868644,-0.038015212,0.969675553,0.981429253,Target vs Control
Csec_G01354,1731.556493,0.057544176,0.217648234,0.26439073,0.791478854,0.86840812,Target vs Control
Csec_G01355,676.6664846,0.866237998,0.273971849,3.161777397,0.001568094,0.015645953,Target vs Control
Csec_G01357,792.029275,2.928154083,0.764447837,3.830417119,0.000127926,0.00295552,Target vs Control
Csec_G01358,1077.926218,1.021649498,0.466587264,2.189621486,0.028551699,0.099214136,Target vs Control
Csec_G01360,79.67760849,-0.849138424,0.684421398,-1.240666096,0.214729124,0.361926765,Target vs Control
Csec_G01361,4.80003424,-2.265521749,1.983239983,-1.14233364,0.253315363,0.405939977,Target vs Control
Csec_G01362,87.13845958,1.46694898,0.787851781,1.861960605,0.062608643,0.160982635,Target vs Control
Csec_G01363,136.4264597,2.354647198,1.163866062,2.023125576,0.043060202,0.127039017,Target vs Control
Csec_G01365,6.488621299,3.929763084,1.950447234,2.014801024,0.043925502,0.128753542,Target vs Control
Csec_G01366,3.742177128,0.675548772,1.988615208,0.339708139,0.734076332,0.828357798,Target vs Control
Csec_G01367,48.11436148,9.83100889,3.467642646,2.835069785,0.004581568,0.031230479,Target vs Control
Csec_G01368,741.4166489,-1.453555484,0.444753494,-3.268227237,0.001082234,0.012446591,Target vs Control
Csec_G01369,290.9190527,-1.56766773,0.932476402,-1.681187562,0.092726489,0.207195055,Target vs Control
Csec_G01370,391.4559831,-0.476271462,0.409454133,-1.163186359,0.2447539,0.39617481,Target vs Control
Csec_G01371,223.5649092,-1.829880593,0.835385482,-2.190462526,0.02849071,0.099158711,Target vs Control
Csec_G01372,479.7934718,1.623804162,0.377469915,4.301810817,1.69E-05,0.000794504,Target vs Control
Csec_G01376,12123.18975,-0.033452873,0.803976948,-0.041609244,0.966810204,0.979633984,Target vs Control
Csec_G01377,9132.762318,0.604563259,0.703145495,0.85979824,0.38990027,0.539722659,Target vs Control
Csec_G01379,59.58920869,0.474246838,0.847647653,0.559485815,0.57583021,0.705394823,Target vs Control
Csec_G01380,75.24137849,-0.334081968,0.655372739,-0.50975872,0.610220509,0.732826433,Target vs Control
Csec_G01381,369.411678,0.002707884,0.412593357,0.006563082,0.994763456,0.996531122,Target vs Control
Csec_G01382,1353.306169,0.937451028,0.577076048,1.624484383,0.104272471,0.223463953,Target vs Control
Csec_G01383,674.0107983,0.544692054,0.374739771,1.453520804,0.146079208,0.278884561,Target vs Control
Csec_G01384,1274.753463,0.175525674,0.272584597,0.643931008,0.519620173,0.65664384,Target vs Control
Csec_G01386,1041.275046,0.075857425,0.263060097,0.288365379,0.773067066,0.855607725,Target vs Control
Csec_G01387,62.95513697,-1.963293583,0.931288568,-2.10814741,0.035018241,0.112147931,Target vs Control
Csec_G01388,11.80086527,-0.156923671,1.440080361,-0.10896869,0.913227324,0.948087033,Target vs Control
Csec_G01389,3127.41664,0.754742922,0.437686322,1.724392296,0.084637047,0.195363466,Target vs Control
Csec_G01390,616.4308821,0.46801936,0.341509837,1.37044181,0.170549028,0.308819452,Target vs Control
Csec_G01391,44.02636538,-2.796660634,0.932620471,-2.998712468,0.00271123,0.022247724,Target vs Control
Csec_G01392,449.8508782,-0.52335144,0.310630957,-1.684801299,0.092026914,0.206139975,Target vs Control
Csec_G01393,35.17290246,-7.40757063,1.458481393,-5.078961355,3.80E-07,5.94E-05,Target vs Control
Csec_G01394,1037.138508,0.807744459,0.491735412,1.642640409,0.100457355,0.217333621,Target vs Control
Csec_G01396,773.7785587,-0.338789293,0.392108222,-0.864019865,0.387576978,0.537386231,Target vs Control
Csec_G01397,570.9859052,0.855929112,0.471368552,1.815838389,0.069395167,0.171664614,Target vs Control
Csec_G01399,853.203728,0.5355101,0.302645834,1.769428288,0.076822428,0.183232466,Target vs Control
Csec_G01400,6.81694624,-1.161782767,1.854180999,-0.626574626,0.530938105,0.666373354,Target vs Control
Csec_G01401,15.54529479,-0.861107199,0.72285765,-1.191254182,0.233553815,0.38369993,Target vs Control
Csec_G01402,58.75867233,-1.179165508,0.843762798,-1.397508293,0.162260775,0.298930325,Target vs Control
Csec_G01403,59.88513826,0.01387996,0.6518292,0.02129386,0.983011241,0.989326309,Target vs Control
Csec_G01404,42.33921706,-0.156436642,0.881480177,-0.177470403,0.859138911,0.911794814,Target vs Control
Csec_G01406,5.386725487,-0.194356782,1.717266663,-0.113177986,0.909889448,0.946236664,Target vs Control
Csec_G01410,584.5825768,0.027106212,0.288889077,0.093829136,0.925244887,0.954148304,Target vs Control
Csec_G01411,897.5610982,-0.831959403,0.453495974,-1.834546394,0.066572928,0.166979376,Target vs Control
Csec_G01412,978.4828903,-0.59373581,0.374078528,-1.587195643,0.112468341,0.235264232,Target vs Control
Csec_G01413,888.4490476,-0.596779545,0.432931751,-1.378461024,0.168060993,0.30605872,Target vs Control
Csec_G01415,320.8643516,-0.963919986,0.598180947,-1.611418739,0.107088486,0.227590295,Target vs Control
Csec_G01416,946.4010271,-0.638788436,0.398109458,-1.604554787,0.108591818,0.229701516,Target vs Control
Csec_G01417,1979.981786,0.870877601,0.310629427,2.803590147,0.00505371,0.033298074,Target vs Control
Csec_G01418,1684.819967,0.88977314,0.396579455,2.243618846,0.024856936,0.090509727,Target vs Control
Csec_G01419,1204.752784,0.141622837,0.19017193,0.744709466,0.456447375,0.601194708,Target vs Control
Csec_G01422,12.89398608,2.952011872,1.353304952,2.181335306,0.029158625,0.100466858,Target vs Control
Csec_G01423,155.6884933,-1.577873087,0.913256734,-1.727743173,0.08403428,0.194500252,Target vs Control
Csec_G01424,561.7204974,-0.211312573,0.303141841,-0.697074914,0.485755913,0.62675276,Target vs Control
Csec_G01425,322.5981441,-0.286199564,0.343000058,-0.834400918,0.4040551,0.552420365,Target vs Control
Csec_G01426,1618.39313,-0.093148301,0.18715862,-0.497697091,0.618697559,0.739955189,Target vs Control
Csec_G01427,1821.441833,1.34007144,0.651101761,2.058159753,0.039574801,0.121029553,Target vs Control
Csec_G01428,33.19217588,-1.053934329,0.890104578,-1.184056744,0.236390601,0.386314525,Target vs Control
Csec_G01429,523.2175182,-0.192548166,0.411081478,-0.468394167,0.639502739,0.756385501,Target vs Control
Csec_G01430,551.7570451,0.536542537,0.370809961,1.446947478,0.147911634,0.280671236,Target vs Control
Csec_G01431,213.888282,0.684813624,0.295491967,2.317537191,0.020474487,0.079944349,Target vs Control
Csec_G01432,39.43213341,-2.546818215,0.966510471,-2.635065311,0.00841211,0.045944985,Target vs Control
Csec_G01433,3523.674988,-0.389292324,0.202328655,-1.92405927,0.054347155,0.146920352,Target vs Control
Csec_G01435,2128.215019,0.930279207,0.474164872,1.96193194,0.049770409,0.1392731,Target vs Control
Csec_G01436,2028.927483,0.315793718,0.310318021,1.017645434,0.308846487,0.462757546,Target vs Control
Csec_G01439,877.6898471,0.201247399,0.478456968,0.420617552,0.674034375,0.781794965,Target vs Control
Csec_G01441,1059.797939,1.017946468,0.5612355,1.813759941,0.069714692,0.17214896,Target vs Control
Csec_G01443,149.3529984,0.965701382,0.519606272,1.858525262,0.063094459,0.161734036,Target vs Control
Csec_G01444,370.4062788,-1.692711011,0.95531489,-1.771888022,0.076413147,0.182499605,Target vs Control
Csec_G01445,829.6545953,-0.46636515,0.438237986,-1.064182395,0.287246081,0.439268281,Target vs Control
Csec_G01446,323.2332323,1.288585628,0.628886333,2.048996077,0.040462499,0.12256617,Target vs Control
Csec_G01447,11.54176518,-5.496886724,1.307363154,-4.204559923,2.62E-05,0.001101872,Target vs Control
Csec_G01448,1065.7663,0.359056965,0.586552602,0.612147936,0.540439884,0.674916548,Target vs Control
Csec_G01449,245.0493377,-0.695879482,0.997675863,-0.697500569,0.485489584,0.626667412,Target vs Control
Csec_G01451,386.5732807,-1.072790536,0.963021215,-1.113984322,0.265285913,0.417797786,Target vs Control
Csec_G01452,199.5969264,-0.249047543,0.534563511,-0.465889531,0.641294575,0.7580577,Target vs Control
Csec_G01454,1814.977116,0.769065676,0.468219524,1.642532266,0.100479745,0.21734451,Target vs Control
Csec_G01455,1153.062816,-0.83853216,0.370743731,-2.261756817,0.023712432,0.087568689,Target vs Control
Csec_G01456,857.919542,0.149320867,0.510206379,0.292667582,0.769776251,0.853776636,Target vs Control
Csec_G01458,702.7756384,-0.86589246,0.407015867,-2.127416966,0.033385454,0.108811206,Target vs Control
Csec_G01459,2804.751339,0.16474182,0.369661208,0.445656229,0.655845587,0.767476045,Target vs Control
Csec_G01461,531.2932661,0.416741354,0.31876981,1.307342609,0.191096379,0.333878731,Target vs Control
Csec_G01462,57.76952769,-2.682562798,0.779020678,-3.443506537,0.000574223,0.008124765,Target vs Control
Csec_G01463,444.6040427,0.204841104,0.245862223,0.833154039,0.40475786,0.55295417,Target vs Control
Csec_G01464,2463.268616,0.677676416,0.362510634,1.86939734,0.061567554,0.159311014,Target vs Control
Csec_G01465,146.5471529,1.518031645,0.781438157,1.942612644,0.052062978,0.143366135,Target vs Control
Csec_G01466,842.049278,-0.621279929,0.364949422,-1.70237269,0.088685526,0.201108323,Target vs Control
Csec_G01468,1366.471597,-0.046019295,0.252220852,-0.182456346,0.85522461,0.909247968,Target vs Control
Csec_G01471,686.6228976,0.189071217,0.223787019,0.844871246,0.39818273,0.547976391,Target vs Control
Csec_G01472,32.29377186,0.290554569,0.64587603,0.449861205,0.652810522,0.765402,Target vs Control
Csec_G01475,91.62147913,-0.979119529,0.382357896,-2.560740968,0.01044492,0.052478992,Target vs Control
Csec_G01477,74.61946902,-0.845845462,0.497886012,-1.698873721,0.089342979,0.202029107,Target vs Control
Csec_G01478,1242.264327,-0.96163103,0.339825112,-2.82978213,0.004657971,0.03157938,Target vs Control
Csec_G01479,64.45685608,-2.061491491,1.079849458,-1.909054522,0.056255059,0.150261485,Target vs Control
Csec_G01480,425.023996,1.288901963,0.472718824,2.726572111,0.006399597,0.038731634,Target vs Control
Csec_G01483,207.9668746,-1.297782598,0.567146539,-2.288266802,0.022121989,0.083675781,Target vs Control
Csec_G01485,946.4898711,0.761748519,0.243771842,3.124842119,0.001779005,0.016933435,Target vs Control
Csec_G01489,483.3036404,0.795426961,0.32325624,2.46067009,0.013867782,0.062263308,Target vs Control
Csec_G01490,49.59034133,1.867989443,0.930345653,2.007844544,0.044659814,0.13038708,Target vs Control
Csec_G01491,21.37429737,3.491955783,1.220589073,2.860877473,0.004224703,0.029537538,Target vs Control
Csec_G01492,122.9200909,-2.008073878,0.451926675,-4.443362137,8.86E-06,0.000523112,Target vs Control
Csec_G01493,781.1367567,-0.758494268,0.304297622,-2.492606625,0.012680925,0.058870767,Target vs Control
Csec_G01494,43.90104864,0.956663118,0.824909444,1.159718955,0.24616325,0.397913584,Target vs Control
Csec_G01495,823.0614505,-0.186713686,0.440993936,-0.423392865,0.67200865,0.780561568,Target vs Control
Csec_G01496,278.4415666,-0.998657672,0.504913779,-1.977877639,0.047942512,0.13656418,Target vs Control
Csec_G01497,695.6824687,-0.874878403,0.3833215,-2.282361943,0.02246798,0.084538476,Target vs Control
Csec_G01498,148.5863273,-0.609450171,0.676178471,-0.90131555,0.367420568,0.517910322,Target vs Control
Csec_G01499,139.9844943,-0.20606361,0.457583303,-0.450330264,0.65247232,0.765257747,Target vs Control
Csec_G01500,21.66818707,-1.12917164,1.001413999,-1.127577247,0.2594985,0.41194729,Target vs Control
Csec_G01501,56.52860665,-0.976649852,0.544789191,-1.792711509,0.073019065,0.177560678,Target vs Control
Csec_G01502,697.6746014,-0.574716134,0.31991055,-1.796490094,0.072416607,0.176634915,Target vs Control
Csec_G01503,609.6882605,0.286829509,0.305393812,0.939211922,0.347621949,0.499991046,Target vs Control
Csec_G01504,2603.787863,0.498700852,0.457614267,1.089784319,0.275808163,0.428830557,Target vs Control
Csec_G01505,1906.519086,0.494800147,0.414318567,1.194250479,0.232380002,0.38242376,Target vs Control
Csec_G01506,1558.083195,0.013840582,0.217099639,0.063752211,0.949167531,0.969135341,Target vs Control
Csec_G01507,673.3207541,-0.15810891,0.229973875,-0.687508134,0.491762576,0.632495058,Target vs Control
Csec_G01510,178.8799223,3.736890422,1.06655097,3.503714804,0.000458816,0.006982043,Target vs Control
Csec_G01511,24.38577243,0.31157391,1.338072891,0.232852719,0.815875774,0.884995079,Target vs Control
Csec_G01513,4.163174241,-4.671906404,2.389594498,-1.955104269,0.050570764,0.140613507,Target vs Control
Csec_G01514,204.5889316,-0.748360892,0.679764397,-1.100912163,0.270934888,0.424080833,Target vs Control
Csec_G01518,29.67615279,-1.210627049,1.489891129,-0.812560747,0.416469944,0.563787745,Target vs Control
Csec_G01529,250.9165764,-0.191499288,0.495759777,-0.386274354,0.699293492,0.8014418,Target vs Control
Csec_G01530,38.78089307,-0.243322109,1.053724078,-0.230916341,0.817379795,0.88601366,Target vs Control
Csec_G01531,466.1984171,-0.354806141,0.99270646,-0.357412946,0.720782686,0.81887505,Target vs Control
Csec_G01532,414.5200176,-0.033437585,0.392029662,-0.085293509,0.932028052,0.95780511,Target vs Control
Csec_G01533,706.2126733,0.426061055,0.255045312,1.670530824,0.094814386,0.209921108,Target vs Control
Csec_G01534,677.3502986,-0.479904986,0.281521608,-1.704682596,0.088253637,0.200455659,Target vs Control
Csec_G01538,269.5650541,-1.66154358,0.899267395,-1.847663541,0.064651031,0.164244312,Target vs Control
Csec_G01543,76.1222523,0.044989511,1.002598399,0.044872914,0.964208607,0.978818464,Target vs Control
Csec_G01545,841.9960373,-0.981027304,0.49865069,-1.967363776,0.049141287,0.138373555,Target vs Control
Csec_G01546,975.2588872,-0.980864184,0.43588591,-2.250277334,0.024431346,0.089366235,Target vs Control
Csec_G01547,1373.74707,-0.736152585,0.277325896,-2.65446752,0.007943369,0.044368434,Target vs Control
Csec_G01548,563.293597,-0.241053601,0.378521584,-0.636829209,0.524236098,0.660810826,Target vs Control
Csec_G01549,718.7233537,-0.497806833,0.343937086,-1.447377595,0.147791197,0.280485204,Target vs Control
Csec_G01550,1178.829269,1.058736778,0.344800924,3.070574071,0.002136477,0.019122919,Target vs Control
Csec_G01551,26.75624493,1.447737403,0.984393096,1.470690326,0.141374884,0.272520981,Target vs Control
Csec_G01552,1038.748109,0.472328801,0.398622576,1.184902286,0.236056083,0.385986628,Target vs Control
Csec_G01553,111.9710614,-0.097484923,0.791917346,-0.123099871,0.902028013,0.941894161,Target vs Control
Csec_G01556,74.46199423,-0.0966741,1.636172039,-0.059085535,0.95288398,0.971583193,Target vs Control
Csec_G01558,406.6727536,-0.799576992,0.532340225,-1.502003709,0.133096151,0.261541572,Target vs Control
Csec_G01559,1089.599978,1.230962189,0.588547377,2.091526082,0.036480931,0.114690991,Target vs Control
Csec_G01560,1332.561672,0.677111662,0.265506228,2.550266591,0.010764057,0.053550865,Target vs Control
Csec_G01561,1138.55577,-0.390144661,0.34356727,-1.135569932,0.256136599,0.40889119,Target vs Control
Csec_G01565,4460.021887,0.672300735,0.310749254,2.163483019,0.030504048,0.103290987,Target vs Control
Csec_G01566,99.81526574,-2.270691884,1.082268363,-2.0980858,0.035897567,0.11380242,Target vs Control
Csec_G01567,108.2170962,-0.859149656,0.371035532,-2.315545497,0.020583098,0.080218947,Target vs Control
Csec_G01570,913.6145277,0.121336779,0.196838954,0.616426661,0.537612962,0.672459246,Target vs Control
Csec_G01571,128.4720358,-0.961096796,0.488779413,-1.966320123,0.049261644,0.138525556,Target vs Control
Csec_G01572,242.423692,-0.271328384,0.282863296,-0.959220894,0.337447477,0.491762038,Target vs Control
Csec_G01573,297.2837589,-1.964742094,0.683458364,-2.874706344,0.004044034,0.028669278,Target vs Control
Csec_G01574,1077.066352,-1.136111698,0.4132441,-2.749250862,0.005973165,0.037101178,Target vs Control
Csec_G01575,1345.931939,0.636731507,0.292014653,2.180477932,0.029222053,0.100527073,Target vs Control
Csec_G01576,561.4830135,-0.691397201,0.246991058,-2.79928029,0.005121666,0.033422019,Target vs Control
Csec_G01577,783.4929986,-0.748806577,0.341972779,-2.189667201,0.028548381,0.099214136,Target vs Control
Csec_G01578,38.91049713,-2.644582724,0.764961542,-3.457144677,0.000545932,0.007838136,Target vs Control
Csec_G01579,24905.94175,3.030755767,0.774558402,3.91288218,9.12E-05,0.002370465,Target vs Control
Csec_G01581,80.22564021,-0.597482436,0.939131332,-0.636207541,0.524641158,0.660921186,Target vs Control
Csec_G01583,246.5040227,-1.214982113,0.605647815,-2.006086844,0.044846983,0.130659359,Target vs Control
Csec_G01584,58.42613466,1.487541836,1.392886067,1.067956577,0.2855401,0.437585041,Target vs Control
Csec_G01587,73.29533223,-0.021268229,0.506101208,-0.042023667,0.966479831,0.97959125,Target vs Control
Csec_G01588,21.31290022,-0.951724143,0.777430078,-1.224192592,0.220879583,0.369128295,Target vs Control
Csec_G01589,30.51320561,2.152829825,1.268736431,1.696829832,0.089728837,0.202649185,Target vs Control
